,artist_name,release_date,track_name,track_id,popularity
5603,Martin Jensen,2017-08-18,Wait,5XiZK7m9PLppgIzJBpw2x5,53
5604,Los Tucanes De Tijuana,2017-10-02,El Papa de Los Pollitos,3KAcYTn1jBKdqnep5HjI7e,52
5605,Rich Brian,2017-10-05,Chaos,2CvcVMkyBhXHD9d0QIpw4X,54
5606,Miranda Boumedin,2017-01-30,River Flows In You,7sBRwgYSf6dwyIi9T6uY7y,56
5607,Portugal. The Man,2017-11-03,Feel It Still - Flatbush Zombies Remix,21rJCOIQz30T9P4ZMOZBGT,48
5608,BROCKHAMPTON,2017-08-25,JESUS,2WVsyRWVM6xyKkZadKu32E,52
5609,Henrik Janson,2017-12-13,Sunset at the Veranda,1DSFdhs58XvcJs6OFFR6B2,53
5610,Temporex,2017-01-11,Care,377trG2POhVhiCs3xTA3Py,51
5611,Faith Marie,2017-11-09,Toxic Thoughts,5ZlShfBTtczvXB6ksyYOEE,52
5612,G-Eazy,2017-12-15,Fly Away,7EqbX6KDCvWms0m8Rbmt2q,53
5613,Lance Allen,2017-10-10,Raining Slowly,3C2hFxPFsNrnMXW861bnHY,55
5614,Beck,2017-10-13,Dear Life,6ecAkpOqGXQOkISSy5WWfi,53
5615,Miguel,2017-12-01,Harem,7JU0nyGvKLawxIQ1LYhJgy,51
5616,Big Sean,2017-11-03,Pull Up N Wreck (With Metro Boomin),0Gux2yTMWYOlcBUNjGJu5p,50
5617,Dizzy Wright,2017-11-24,Flatline,6puuZHK2g0TTRymXXoQj1U,51
5618,El Fantasma,2017-02-14,Mi 45 - En Vivo,0PyFEqOUf40LyG9GaAGyrk,52
5619,Bassnectar,2017-06-16,Horizons,2MDubg693V5B1U0UPX3IbQ,50
5620,Merkules,2017-04-20,Gon Die (feat. Stevie Ross),7iRr7nTViHVQIaDvK3UquS,52
5621,Ayo & Teo,2017-08-18,Better Off Alone,45MTc1GzGpy2iDu2kGyeS6,52
5622,Machine Gun Kelly,2017-05-12,Kiss the Sky,2yFRFkZ4KFyrv7FFDSbR2I,53
5623,Zara Larsson,2017-03-17,TG4M,4uoumbAMEMaKdtiv763jKz,57
5624,Meek Mill,2017-08-04,We Ball (feat. Young Thug),4iDtAYDLJWM2TrTERKPvFq,51
5625,Son Little,2017-09-15,Mad About You,5fBjPtOxhgdpU6LNWLyVHv,56
5626,SHY Martin,2017-11-10,Good Together,763v0n4szIsWp3HOsfi7qq,58
5627,Shawn Mendes,2017-04-20,Ruin,7FUXL9fOmUeZFGXvL5cYkR,57
5628,Marilyn Manson,2017-10-06,Tattooed In Reverse,4rDhFl2ghUScuW8rUR4Bi2,56
5629,CG5,2017-08-28,I Got No Time,06aqbDntEBnZeh9rThrai1,53
5630,Machine Gun Kelly,2017-05-12,Let You Go,2CAAwb9GbvargmIqQ08fqC,51
5631,Coldplay,2017-07-13,A L I E N S,2bS2ADg123NZWfTUsjra8a,60
5632,Edwin Luna y La Trakalosa de Monterrey,2017-06-30,Pude Haber Sido Yo,3G8kDhIeFmq0dh2NVRd9Nn,57
5633,Shinedown,2017-01-13,How Did You Love - Piano Version,5QLUdCEJ1oJkFPiPg7sEdd,59
5634,Jamila Woods,2017-08-15,Holy,5JdNrqdRbwYoZeuErHRf1J,52
5635,Idealism,2017-08-30,how many stars are there,7FdXEBUH2nhoRlAhppLtZz,53
5636,THEY.,2017-02-24,U-RITE,2hrFH10GDq8WyAxX9yQAyN,52
5637,Trio From Rio,2017-03-18,Tropicana,4e8rnF7O2uQJOACAwuGKCX,60
5638,Koryn Hawthorne,2017-09-08,Won't He Do It (feat. Roshon Fegan) (feat. Roshon Fegan),2L8DCqob873E6Q6MEbzDQn,50
5639,Moonchild,2017-05-26,Cure,6eJczgR1Hi9pQMcy1NEIGG,48
5640,Smino,2017-03-14,Spitshine,3OQdQYHxBUN5YZDmbjc08z,50
5641,Young Dolph,2017-04-01,That's How I Feel,3ZV6NyR3mb8rxmv6NQQRbo,49
5642,AKA George,2017-08-25,Stone Cold Classic,6xL1QFBJoyhGKhVOFrHkhX,58
5643,Miley Cyrus,2017-11-29,Sleigh Ride - Recorded at Spotify Studios NYC,7enVhl0fuHvQ4ErXvAXYIH,54
5644,PJ Morton,2017-04-21,First Began,3ht2PBKbkqSJ0XEkQuNHnZ,51
5645,frederic,2017-10-18,Kanashii Ureshii,6TT5vTinGLuUQcepMyZ21G,56
5646,Skan,2017-07-24,No Glory (Remix),6oaXYNBiexCjsxdHkpNInE,58
5647,Samsa,2017-05-16,You'll Say Sorry Through Your Smile,1FLydEaoCNKWXv6Uimvd0J,51
5648,Grupo Ternura Dinastia Toxqui,2017-08-03,El Fantasma del Amor,2P0CVPl7JUmoKOXSFoL2wH,54
5649,Future,2017-07-27,Lookin Exotic,6Mz7ULRwNSCOdut6M3tNs2,50
5650,YG,2017-07-28,Fuck It Up,7IOylPVta0ApSfJVgNksZs,51
5651,Moon Boots,2017-08-04,Keep The Faith,5d6C3XycqRLFAGLtyO3Rfx,56
5652,The Palms,2017-12-08,Levitate,5waY6jcVBvzzS362OBQeAL,52
5653,Robin Schulz,2017-09-29,Oh Child,77VLYTyrdlHEWcjhjQoXlz,64
5654,Lil Peep,2017-06-09,Benz Truck (гелик),1Xy9svIXQU6euAlGi7uutt,55
5655,Jovanny Cadena Y Su Estilo Privado,2017-06-16,El Doble R,2EuLGA0HDC4EJ7EAcm2fDC,54
5656,Dog Barks,2017-09-04,Inpeaching,3Hxe7MMLwZ98P1qrcMCLqt,53
5657,Ball Greezy,2017-02-14,Nice & Slow (feat. Lil Dred),3XUjRWmImtzsaBwCnkORRZ,48
5658,Jye,2017-10-16,A Shitty Love Song,79VOtcP9nts7OLjzqmzf0I,52
5659,Transviolet,2017-06-30,The Hamptons,7G6vEhuSJqAht3Q22WUe2u,51
5660,Kendall Miles,2017-07-14,Dream Sequence,0DqcJRrYRWrMLQXWSD1zj9,53
5661,YNW Melly,2017-10-09,Legendary Remix,2xPSkaXXaS2gteOY9uEnVT,49
5662,Dizzy Gillespie,2017-09-29,On The Sunny Side Of The Street,38R2EViAkYOFG8ZkG3GLtW,55
5663,The Floozies,2017-09-29,Nothing to Lose,3NZxCLe5EcpOYXecBhFNqF,49
5664,NEIL FRANCES,2017-04-28,Dumb Love,42YStFZisN7OLfdEatf8w3,55
5665,Kodak Black,2017-03-31,U Ain't Never,6scsBF1tws6Dg8VL3Xu5bS,49
5666,Lary Over,2017-06-23,Que Tengo Que Hacer,69M7ZcGR8iI57HNOD3bvxM,58
5667,El Alfa,2017-11-26,"Banda De Camión (Remix) [feat. Farruko, De La Ghetto, Bryant Myers, Zion, Noriel & Villano Sam]",7jpUBLaFhqzu6Wy4Ud3v93,58
5668,Eric Nam,2017-12-27,Hold Me,6N0uDUUQRQd7lIIFU2aaEQ,58
5669,Brad stank,2017-06-22,O.T.D.,21zxICKVL4rSwgZNuxk9af,53
5670,Trippie Redd,2017-09-15,Bust Down,4UdzNCjI27SvzXvV1m0CKM,50
5671,Modern Talking,2017-06-16,Brother Louie,2U3rcQTEC3Ob8I0D73hZtB,49
5672,YoungBoy Never Broke Again,2017-08-04,Have You Ever,1dwU3OHeaHYGzQwkk6y5ba,49
5673,Gorillaz,2017-04-28,"Out of Body (feat. Kilo Kish, Zebra Katz & Imani Vonshà)",1venpPIzDTmjPBSVsM1IhB,54
5674,LOOΠΔ,2017-07-28,Love Cherry Motion,1H3i6WXxrJB7LEoH5iStvb,55
5675,Young Dolph,2017-10-20,Point Across,3cRZD2Kih52tEI1YuFPgKv,49
5676,The Harp Players,2017-06-01,Gymnopedie,6e1UqpxdTHS1dX1veZXIfi,53
5677,Manuel Medrano,2017-09-01,La mujer que bota fuego (feat. Natalia Jiménez),6w6EINTodc8j0TWtrWHdm2,67
5678,mt. fujitive,2017-06-15,lullabies,7zXWaCJa0THIqVnRRCn0sB,53
5679,Yellow Days,2017-10-27,I've Been Thinking Too Hard,79DyqCXzTwGvHC93yuAW23,52
5680,Knox Hamilton,2017-03-10,Work It Out,0HsE2zUH1uZg7Bnsjf51TM,50
5681,Asking Alexandria,2017-12-15,When The Lights Come On,2lWN4CNYwjFiakaTuawzzb,54
5682,Why These Coyotes,2017-10-20,Dance Around the Fire,6oDXwSPWcp7KT2B3funF8y,51
5683,Meredith Brackbill,2017-04-26,If You Leave,040R5ASe6x4tgHF9NnpWTW,53
5684,Julia Michaels,2017-03-24,Issues - Acoustic,4TqiKcUUvK7y6x6JG5NpJX,63
5685,El Fantasma,2017-05-29,De Puntitas,5krlcKy4xFlCQbJ75rhNJ9,52
5686,Françoise Hardy,2017-08-13,Le temps de l'amour - Remastered,1kQJjwjvKoyg5Y2hG6Jics,48
5687,Maren Morris,2017-03-17,Just Another Thing,47hVzpTqHP5qnVHVrqWKsD,49
5688,FISHER,2017-11-10,Ya Didn't,7vtj0Lofn4XQgJPNtDarit,62
5689,Rad Museum,2017-10-26,Dancing In The Rain,1ouGYz9Qvou12hFOwYOV66,55
5690,BROCKHAMPTON,2017-06-09,BUMP,6ntPF24RtHotzc3FhcFMH7,52
5691,El Fantasma,2017-05-29,Ya Vez,1bVslb0iJH9C92HcwMgoL8,52
5692,Gorillaz,2017-04-28,Ticker Tape (feat. Carly Simon & Kali Uchis),46LDfGrOIJF85wfRZLrfbM,54
5693,Bryson Tiller,2017-05-26,Teach Me a Lesson,4KVVCo25PROevpOdHyvYRk,52
5694,Seckond Chaynce,2017-04-21,Undeniable,2jrnkNac0XS3uOo5hIQkNd,49
5695,Josh Abbott Band,2017-08-18,Until My Voice Goes Out,3l3zmp7lXkui2tjJj12DbS,49
5696,Chelsea Cutler,2017-05-26,Sixteen,3nKatogrQGQkY1BGPPoiiK,52
5697,Steven Universe,2017-06-02,The Jam Song,3olSpTDtGJEirxSQfrhiaL,52
5698,Elise Magnefold,2017-10-18,Fallen,5M88pavKSWfH8YEjNHDNP6,53
5699,Maki Yuoma,2017-07-06,It's Only A Paper Moon,7naIptuhLR1lTnnxx4Dx46,56
5700,Dutch DJ Ron,2017-11-01,Just Dance (Remix 2017),0MsuxyNE1dPSaDDEHANhmz,48
5701,The Marcus Hedges Trend Orchestra,2017-11-04,"Everything Stays (From ""Adventure Time"")",20BJLckTGhiPYaLQox2D2e,52
5702,Ten Fé,2017-02-03,Elodie,3fPQt60966QcHHiG97KEj9,49
5703,YBN Nahmir,2017-10-25,I Got A Stick,0bgYWw1JpH2b1QH13sHUSt,50
5704,chief.,2017-07-05,awake w/ Hanz,2zOYl04XUopa77rhOj2lg7,53
5705,The Belonging Co,2017-09-08,Zeal (feat. Henry Seeley),3DL0ENqjvC8ThxivuL3AUW,51
5706,Tennessee Shine,2017-08-11,Hick Hop Thang (feat. Jawga Boyz),7BQtrNgI3DoitGB1IE8gI9,49
5707,P!nk,2017-10-13,For Now,2kVIolfEUjIiYDEPZLTQHg,59
5708,Lenin Ramírez,2017-03-29,Gente Del General,2uBf8los8CmtAdH5t7Suuy,55
5709,Smokepurpp,2017-09-29,OK (feat. Lil Pump),5zM11OjQnOzRiRQq6IPFgg,54
5710,Afrojack,2017-04-28,Another Life,0AOEd0Zw22aTE8LzsS4EMg,60
5711,mansionz,2017-03-24,A Million Miles,0kNW57VORilcWrslY4d9mc,50
5712,YoungBoy Never Broke Again,2017-07-31,Thug Alibi,1cLKuLrcQOtMHAUVp6e0So,49
5713,Yandel,2017-09-08,Mi Religión,3dnOHn0A5q3ny1LLLnSAty,59
5714,Yung Bans,2017-12-14,Out,1iA2bEo8Q6dMw7ZMqfkohF,50
5715,Preditah,2017-10-03,On My Mind (Acoustic),4ktAIutrCjL3oD9rR1aEWU,57
5716,Future,2017-06-30,When I Was Broke,7Co6yOkvI0GvijiYcMuT84,50
5717,Morningsiders,2017-12-15,Honey Hold Me,7yPfmEQTWVCDzoHlMUY7cB,50
5718,Kygo,2017-05-05,It Ain't Me,677RjvAT2lpYjo1Whczjzx,48
5719,Stone Sour,2017-06-30,Fabuless,72GH838JaxrCA8IFcXqgXm,55
5720,Bleachers,2017-06-02,Everybody Lost Somebody,4JkOsslKrWDYYb5dcft9AH,50
5721,Phoebe Bridgers,2017-09-22,Demi Moore,333xp1EUizwmpNf4fZYClT,51
5722,Matisse,2017-11-17,Acuérdate de Mí,3sjxyR6C8OjKPnGYpsthzH,68
5723,Lost Frequencies,2017-11-24,Crazy,64fwanXDvwmsQrLsDSVHMv,60
5724,Mother Goose Club,2017-07-31,Roly Poly,72aq6Xt30OzbPmOtUDPmLP,53
5725,Wilderado,2017-07-28,Wheat,4wpIqrv4ym3369xuZZHSZC,52
5726,Ninja Sex Party,2017-10-27,Rocket Man,3lH4ASiSIFbmyivT3WD6Tp,51
5727,Destroyer,2017-10-20,Tinseltown Swimming in Blood,2EWG2vhqHcPA3kDKf5337J,49
5728,Brantley Gilbert,2017-01-27,Outlaw In Me,3D7GNDrpWwtknt9mFKa0we,49
5729,Jhené Aiko,2017-09-22,Trip,0ShtJHFyIDql6ZbbhJwf6Q,50
5730,Said the Sky,2017-11-06,All I Got,1TOKaiIbpxknH9qvEv8F00,53
5731,Aminé,2017-07-28,Dakota,45oGS3iHeT2cvkihSP7KzK,51
5732,Omina Faré,2017-06-01,Skinny Love,7gHdyyJJdyuYy5BXKL59JI,53
5733,Kenshi Yonezu,2017-11-01,Loser,7wa1cHqTRdjXZuqo4iigj1,58
5734,NEEDTOBREATHE,2017-07-14,COUNT ON ME,5iWdbvNm5Mt6BD2S57kkzl,50
5735,Ocean Sounds Plus,2017-01-02,Soothing Ocean Waves for Dreaming,076p5UWPKUq6nvpV6jxinM,54
5736,Young Rising Sons,2017-03-03,Carry On - Acoustic,0DvhfhHlIE4HqgBX8yDJz3,53
5737,Lil Yachty,2017-05-26,Peek A Boo,5hx4FpDZOnDVYlyoG3rMks,54
5738,PnB Rock,2017-11-17,Friends,1atffWJCfUT5JMgGcCZ86s,50
5739,Los Angeles Azules,2017-02-10,Mi Cantar,3szjUgC5TqfVNu6pXyPfSK,48
5740,Logic,2017-03-31,Everybody,51sVgPeBHYwbeM1cWegVqR,48
5741,Chief Keef,2017-12-01,Glory Bridge (feat. A Boogie Wit da Hoodie),2ENth3nnXeeoo41Ze14eFG,50
5742,Kid Rock,2017-07-14,Tennessee Mountain Top - Single Version,5jS1YDipyHQzxYRcfizhPS,50
5743,DeJ Loaf,2017-02-10,Want Your Sex,1lCchFZvTcRGLq9WCSixyV,51
5744,Matt Hartke,2017-06-06,Goodbye Belongs to You,4S0ArvMnn2qbEC0LDZboDy,55
5745,Ruth B.,2017-05-05,Superficial Love - Single Version,4sxssJY6nbqDHnsgZPkRZW,55
5746,Willis,2017-06-12,I Think I Like When It Rains,5S5u0EWtlblH00iTNExZ6X,50
5747,CaRter,2017-01-13,How You've Been,5TVARZMxJnRXVyzZc5LLpJ,50
5748,LeRoyce,2017-09-26,Therapy,6PTEGtKVOYPUUzD8nGHuui,56
5749,Rook1e,2017-09-07,Eden,6ZTvC63QxjNyt2lkNK0ceu,53
5750,Kane Strang,2017-06-30,My Smile Is Extinct,7wv0Zanc5O6REOUYAK7xMb,54
5751,Surfaces,2017-12-03,Ocean Breeze,0f6Mgnte7xqBRs9jKbgUEq,50
5752,Josh Thompson,2017-04-21,Something's Gonna Get Us All,10WZku1MODVQIwYRqfByQn,49
5753,ZHU,2017-08-18,Dreams,66MGk6BwVMx5O1TJqDAX4Y,55
5754,Shallou,2017-09-06,Begin - Recorded at Spotify Studios NYC,0q59zQZgCwEhwzzipPvWoZ,55
5755,WHIPPED CREAM,2017-09-19,Ignorant,51Ewo6PHmCgt17vHxSUOIi,54
5756,Sada Baby,2017-11-17,Ghetto Champagne,0lxnDddulvgL5uhhJz6r54,48
5757,blink-182,2017-05-19,Bored To Death,1edxZi8FZ1IKAotHRurs7w,53
5758,Chris McCarrell,2017-06-30,Good Kid,2jnUuCCg7vaKON9qYgtAF9,51
5759,Natural Sound Makers,2017-01-09,Relaxing Crickets And Waterfall,5iAB4tlYseBES4MKqgY4KG,54
5760,Leigh Watershed,2017-07-07,Smile,6fhfMxO6LDmCKb0EsjYG0U,55
5761,LAKEY INSPIRED,2017-03-27,Chill Day,5dTiWDCLrInxfUwhLQZ5Em,54
5762,Saib,2017-08-06,Spike Spiegel,3NqzS5b75YbP8doCUnLT4V,53
5763,Maggie Rogers,2017-07-07,Alaska - Sofi Tukker Remix,6hrbuGy0XxLZb9EBmfgLnM,53
5764,The Symposium,2017-04-20,Streems,6swJpZoCzbqjMb47o7BoVP,51
5765,Dermot Kennedy,2017-04-14,All My Friends - 2017,1TUQ6j32xX4IGcLC0N4wbx,56
5766,Dispatch,2017-06-02,Painted Yellow Lines,36G0EHyZxajeNwD1aIEl5F,50
5767,A R I Z O N A,2017-05-19,I Was Wrong,3a2MbZSw3NGRWHqsCJ4iQj,51
5768,Big Sean,2017-02-03,Sunday Morning Jetpack,5VlstKgCJPHDIMCQO4jHcQ,50
5769,Bazanji,2017-01-22,Fed Up,0PIhZHuUMkxYIueyOJ9rSh,59
5770,Alesso,2017-10-13,Is That For Me,2KwojFDebQV4J2b0JMRR5Q,64
5771,Logan Mize,2017-07-28,Cool Girl,6TQYl6IYULICmaYABysBEs,49
5772,Joyner Lucas,2017-06-16,Forever,62FOgkuJaSPZlHUB7Gb7dt,51
5773,Point Point,2017-07-28,F+L,6tXYVzmdR7l7yEXY11b2Hq,51
5774,GASHI,2017-09-22,Turn Me Down - Dark Heart Remix,7gkPG2e1tKqXJ8FPmqt3gB,54
5775,Caleborate,2017-10-06,Caught Up,4jvQ3EvoTkgeXiqTjLlhPv,54
5776,Terror Reid,2017-06-22,Fuck Everybody,7fMYjEMZYwNs2hO16BZstm,54
5777,Jason Isbell and the 400 Unit,2017-06-16,Chaos and Clothes,02WpEtFKlhMaTGMr2LAFf2,49
5778,Emma Thompson,2017-03-10,Beauty and the Beast,0sXJUHfwsocaJaLM5osoWX,55
5779,NateWantsToBattle,2017-03-01,Branded,6FgoXztd4u1QXyKzNaeGd4,52
5780,Majid Jordan,2017-10-27,Body Talk,1fCz8XdLhSqUZoIpZjpg10,54
5781,Future,2017-06-30,Good Dope,2YXEUNdnNLtFuf5gi3LnWm,50
5782,Cardi B,2017-01-20,Hectic (feat. DJ Hardwerk),6GBEjkFlNzM2trwa8rgnIU,52
5783,Timothy Byrne,2017-04-05,Butterfly Effect,6trn8cmiMBsiQGoIZRIsBF,57
5784,Joel Hatch,2017-03-10,Welcome To The Rock,7pziVpL4r7iua7Zqh42dG1,53
5785,Grupo Libra,2017-12-15,De Signo Libra,4cW2y6xeRk8yllHmJJQ3qf,53
5786,Drakeo the Ruler,2017-12-26,Damn Daddy (feat. Ohgeesy),6Ty5Vsn0XsGrhlEVJQqNB5,48
5787,Maluma,2017-11-23,23,6iHkZiRJcULoqasbboOgig,60
5788,Why Don't We,2017-06-02,Runner,5956I4W6Ck4sfVZMMTokpc,53
5789,PNAU,2017-08-07,Chameleon,6400BZ7REh8DshcZKU7Pfp,51
5790,Flawless Real Talk,2017-08-16,Against It All,0GFeSkbojZUDS5ypZfnsek,52
5791,Phora,2017-08-18,R U Still,1SvcQjpUz7g8hVKM7ClSWE,49
5792,Kavv,2017-12-01,Travelling in the Summer,4FfxTYuivKhlcHsA5HKLE2,54
5793,boy pablo,2017-05-19,Yeah (Fantasizing),13G8lbgIdmdEeORgz4k36y,53
5794,Nipsey Hussle,2017-12-10,Ain't Hard Enough (feat. Mozzy),5WswsvCfKxYR1acRBP8Y9m,49
5795,2 Chainz,2017-06-16,Riverdale Rd,5xkTHyhR9kCuFvqPkjgpId,49
5796,Bonobo,2017-01-13,Bambro Koyo Ganda,5EGJ7e7frJjYja6H4afzoT,59
5797,Quinn XCII,2017-09-15,One Day At A Time,1W0zPxHrUF4H2xmWkO97Ea,49
5798,Claes Nilsson,2017-11-17,Meet Me In The Morning Sun,2tg6Qnlx6ZQ8KXz6ujhZfv,55
5799,Ramon Ayala,2017-07-19,Despacito,3vqyauyYbp9MqUwrCEmWJ0,54
5800,Goth Babe,2017-09-24,Topanga,5A9ctUIDmzvkhFswdZuEuL,49
5801,XXXTENTACION,2017-07-14,Maxipads for Everyone,39wqiOEjFN3HaXs19jf2Xb,51
5802,Princess Nokia,2017-09-08,Kitana,0BgOvu0E3ZgzVjZTtOmC1s,53
5803,eevee,2017-05-01,belas,0SqCqfEs8odbI8gIBUIWwe,56
5804,Nitti Gritti,2017-11-28,11:25,13uVR1i6lNgqeBYNB2QGMk,52
5805,Grupo Firme,2017-04-14,Miedo,1lOsk1ycDF9IeXe2HdFCwY,55
5806,FKJ,2017-03-02,We Ain't Feeling Time,0uPA6fX70cCdfG172jdcKO,58
5807,Jenn Johnson,2017-01-27,You're Gonna Be OK,4YmilI6UTES7B2xYjSPLN2,53
5808,Hijos De La Plaza,2017-08-04,Ya Se Fue Manuel,66ouNnh2MD2hgNYMV3KPMn,52
5809,Marco Antonio Solís,2017-11-10,Dueto a Través del Tiempo,05pMSTOcN2fkOsJ85W4Hdr,52
5810,Lindsay Ell,2017-08-11,Criminal,4dV6BP3spzbAMWlsb2adGG,50
5811,A$AP Ferg,2017-08-18,"Mattress REMIX (feat. A$AP Rocky, Playboi Carti, Rich The Kid & Famous Dex)",35fIdI07pqeNT7hyCBh1bN,52
5812,HEIZE,2017-06-27,Don't know you,1Zv6zo71iDXH07Lin7hxMg,56
5813,Witt Lowry,2017-09-18,Numb,3pfO7UQoYiX28WSTBR6Vl3,52
5814,Erik Eriksson,2017-01-10,Table Fan - White Noise - Loopable with no fade,4pxupq9x3MSD9f0vmfqnPZ,48
5815,Bryce Fox,2017-10-20,Coldhearted,5u9GhIkVEUe6ATuvzxZC3e,53
5816,The Menzingers,2017-02-03,Tellin' Lies,6DI235reJphp2Sgi72yan1,51
5817,A$AP Mob,2017-08-25,What Happens,1MGGbAkpmspdQMjJA8gS2E,51
5818,Big Sean,2017-12-08,In Tune (& Metro Boomin),5bq7cr4wjs9LaK7V7onc5F,51
5819,Novo Amor,2017-11-10,Terraform,5shiLLxKQ4U7XLELZeXzxy,55
5820,Chase Atlantic,2017-10-04,The Walls,5pXui9rkf5W90DgZobuDiK,54
5821,Lil Xan,2017-11-03,Far,07KL2QUK4ghK0BzyrPGqsg,54
5822,BROCKHAMPTON,2017-06-09,TRIP,0oLQRGhq7ltPDF6ThfqQdc,52
5823,Nipsey Hussle,2017-12-10,Question #1 (feat. Snoop Dogg),229DwKMDS6wAUc0JlJrhGh,50
5824,Cecilia Krull,2017-06-10,My Life Is Going On - Música Original De La Serie De TV La Casa De Papel / Money Heist,5ZEQjTroORCu6uWvZrdeNc,68
5825,Rico Nasty,2017-10-24,Key Lime OG,23bqONDHbIwWZI1hQ75f4n,49
5826,Jeremy Zucker,2017-05-26,Keep My Head Afloat,2XbcltKrNtMSdVjaoFYVfO,53
5827,Runaway June,2017-04-14,Wild West,6jODfcErOPG23nGQjoEWnq,50
5828,Billy Lemos,2017-10-13,Can't Be // How U Feel,2sa35Fu5jG7UBb82NVZWMm,50
5829,Hunter Hayes,2017-06-29,Rescue,3Ishl2jSDXSmdGwrBsMjfq,52
5830,2 Chainz,2017-06-16,Saturday Night,5zlSTZhZq6rXL4Xn2PBayO,50
5831,PnB Rock,2017-01-13,Playa No More,332JQaT9IA2SiJlGox8opM,49
5832,Amindi,2017-09-08,Pine & Ginger,1kcYXhergVnh8F6qOZie6s,49
5833,Jimi Charles Moody,2017-04-12,Only You,4VbtxfpAA2w4FGZEKnPoxq,51
5834,Ugly God,2017-08-04,Like a Maverick,6W8MHmGJEWn5raJ6JYLLxC,50
5835,Kygo,2017-09-21,First Time,2KHGTpNTXeD9Z9GjaKTwAV,58
5836,Big Wild,2017-01-13,I Just Wanna,4tPrsy2AujIOUxYd6ITOIz,48
5837,Mike WiLL Made-It,2017-03-24,On The Come Up (feat. Big Sean),7HwKzQBybHSHqdLv25VdtU,51
5838,Levi Hummon,2017-10-06,Stupid,7LhEHJQmcjWMRXM1HoSr46,50
5839,Kid Francescoli,2017-03-03,Moon,0Nc1rZEB2tZLgpxw5nkpEu,64
5840,Yung Gravy,2017-04-24,You Betcha (feat. Ihatesunday),23BGOftAipzmFaLIrt5pa8,49
5841,Macklemore,2017-09-22,Excavate (feat. Saint Claire),2KrMF8DGJrhADg3rPtWFZy,55
5842,tobi lou,2017-06-16,Game Ova,4QbVWCAkh9Z1G041cQAiZ9,50
5843,Cody Fry,2017-10-06,Go,3D8coaxE1f0mxna8K5y4M4,50
5844,Too Close To Touch,2017-11-28,Before I Cave In,6PB07jO0s8JMyAaQk8CH7q,51
5845,Fancy Cars,2017-04-21,I'll Follow - Acoustic Version,7rzCPEXWAhEaTcr3ajFNuC,54
5846,Knuckle Puck,2017-10-13,Want Me Around,1hWlZxzZWiXRkQy7ywSAmh,51
5847,itssvd,2017-02-12,Love Again,24AwtsoqGVqmCyFHpjMEBm,53
5848,Akacia,2017-08-18,Show Me,5HVfliRqdKxMCDKyEnqqeY,53
5849,Blacktop Mojo,2017-03-10,Dream On,2U0nXVgU5FcLTFtPbkcv1v,55
5850,Waveshaper,2017-11-21,66 MHz,3r9mYXFYhlA8Z84hdY00MQ,54
5851,IU,2017-04-21,dlwlrma,4NPARrLIbtMl29ZJv8ESr2,59
5852,$teven Cannon,2017-07-27,Inxanity,7iYUg5QiKyDb9sSsruktOc,52
5853,Kaleida,2017-09-15,Think,6J9kvynZrZnWRZOkyjkV3n,60
5854,White Noise for Babies,2017-03-17,Heavy Rain In The Forest,139nXo4K79V4PxlTGvcquD,54
5855,Dina Nobles,2017-07-07,What A Wonderful World,3kM0ACUvlJhKd0Jgo28f8t,55
5856,REOL,2017-10-11,LUVORATORRRRRY!,1AMzUKhF0vCFHZTx8H7OS4,55
5857,Big Sean,2017-02-03,Same Time Pt. 1,7yoe9vbbzakNAXwb1UaWLS,50
5858,Pinkfong,2017-07-27,Night Animals,0rnX5Orip7aWiszo8UbsPj,54
5859,Young Thug,2017-09-22,Liger,5Nv3x5T9qpqD8KxskUFbkB,51
5860,DRWN.,2017-12-01,dark blue,2ZPhj6gZXvbDu83luz9Vgz,53
5861,Altitude.,2017-04-23,Cherry,0qTHF1lu5SUUv3o7oLz0Hp,53
5862,Hi-Rez,2017-06-02,3 Foot Tall,0AMg7Zy6l3JJ2kj1Q4L5JW,58
5863,Slug † Christ,2017-09-05,Supernova / Reflection,37vg1lxQrG6D1jBTaFXRCQ,53
5864,Chris Kläfford,2017-12-15,Imagine,6kohdZZW6TAlinEMm5EjKf,62
5865,Gucci Mane,2017-10-13,Money Make Ya Handsome,3hrOvNITonGR2U41YUfaPW,50
5866,Atif Aslam,2017-12-12,Dil Diyan Gallan,5MnAi6ZF7cE8pAz7wYr9Ta,65
5867,Maxima Alianza,2017-07-28,El Viaje,037hX8PfYfF3edGvQ8VGLT,50
5868,Bruno Major,2017-02-24,Just The Same,3ujyLkOjxjuxQT4mlDKug2,57
5869,anders,2017-05-25,Diamonds,6IjpF2mfKL65rkfXluCoH4,55
5870,Luke Bryan,2017-12-08,Hungover In A Hotel Room,5NQXHsUUF006GrtFD5NgDZ,50
5871,HoodRich Pablo Juan,2017-07-31,Zambamafoo,3UMpcCyG1Dj0yDb377vu2K,49
5872,199X,2017-08-29,Gillette,5PVPkjFKLElXpshtXtXIFc,58
5873,Snoh Aalegra,2017-10-20,Worse,6MT6xMcntgOoylWCaOL8lm,54
5874,Lorde,2017-11-10,Liability (Reprise),7kEN6uPEaCTATwQKagVcVE,53
5875,Brett Eldredge,2017-08-04,Castaway,3u7BgwHVQSmx9dTCOQubvH,50
5876,Kina Grannis,2017-04-14,Creep,7BRwh1bemr9rFMDeTbcy5S,62
