,artist_name,release_date,track_name,track_id,popularity
2651,Tep No,2015-06-03,Pacing,6cWZQNgaL8yLtezJvag9Y9,54
2652,Tito Y Su Torbellino,2015-02-20,Te La Pasas feat. EP,17vqjVUNEOgfmeJNtG8auU,53
2653,Gabriel Fauré,2015-09-18,"Après un rêve, Op. 7, No. 1",05yzhEWkmVXiigqWfcNTQS,54
2654,The Wind and The Wave,2015-05-01,Chasing Cars,5qCAMmVToq2m3snrMX9mKO,62
2655,Quinn XCII,2015-04-28,Demon,5ukfhSa6DMPHkGyfdmTnV8,48
2656,Selena y los Dinos,2015-03-31,La Carcacha,6ylsnFJHjC6g68EOlMpjnq,52
2657,Mumford & Sons,2015-05-04,Cold Arms,77R5bi9hfAUKZmu6tjOcxg,49
2658,Macross 82-99,2015-10-21,Fun Tonight,4MmO631CdxuFOm18UVbhkp,53
2659,Justin Bieber,2015-11-13,All In It,4kP50JQmyFrl9pLSmnFPZr,56
2660,TheFatRat,2015-01-29,Never Be Alone,67YkHJvLYOR1mKdpQSTsUr,57
2661,Vince Staples,2015-06-30,Lift Me Up,6mXwoyzrpb4T5Iveoo4k5G,51
2662,Amy Winehouse,2015-10-30,Love Is A Losing Game - Live At The Mercury Music Awards,1DYCdxNAVNUCAOlAi7aP5o,60
2663,Sam Gellaitry,2015-11-30,LONG DISTANCE,5vG7iwUFxDI8xSDfya1Ist,53
2664,ARTY,2015-10-09,Last Kiss,1LYipMFKz8X6fNU7RJvvVW,54
2665,Of Monsters and Men,2015-06-05,Wolves Without Teeth,1bhpub6BolgKXDD7iMkYTZ,57
2666,Nujabes,2015-12-09,Luv (sic),6SNGzhVrisdq63Ndz58ovT,54
2667,Falling In Reverse,2015-02-24,Brother,6zBfayKHRNCi4qDw8sYSzd,51
2668,Mariano Barba,2015-05-05,Una Noche Mas Contigo,0Uee9J71CUB05o9os8oplV,56
2669,Bear McCreary,2015-02-10,Dance of the Druids (feat. Raya Yarbrough),39IOkz6LpC1qc5Wnt0T07r,57
2670,jhfly,2015-11-01,galaxy jumping,3ED4EgQVsQjWMAjXoby6DH,53
2671,EDEN,2015-08-19,catch me if you can - Bonus Track,1qsvHRTemcQcxHsj6jmDdp,53
2672,Oh Wonder,2015-09-04,Heart Hope,2Czp64BykWyWfIssRXQZvT,52
2673,Hiatus Kaiyote,2015-05-01,Fingerprints,3c7N2fCFB4JVKGF8cWfteh,54
2674,Natalia Jiménez,2015-03-17,Quédate Con Ella,0BTBoi7AeMBrMP6cwOLNR0,62
2675,Becky G,2015-08-21,Break a Sweat,28r9sD2b6FluK7YHjTJ0fl,54
2676,Rainbow Kitten Surprise,2015-04-25,American Shoes,5IRdIQNIZzVqE4XyBylkvd,49
2677,Maroon 5,2015-05-15,Sugar,0JssjDh3UWEgjUslVZgHJG,51
2678,Grimes,2015-11-06,World Princess part II,4tjMjfL8cmYOIRRMFGZ8g7,54
2679,The Harmaleighs,2015-02-03,I Keep Ticking On,3SIeDnfrXhYvsskASZXyaP,53
2680,Gareth Coker,2015-03-10,"Ori, Lost In the Storm (feat. Aeralie Brighton)",1AvDDjLuwwC63X1xlRReCD,56
2681,Florence + The Machine,2015-06-01,Which Witch - Demo / Bonus Track,5yiBLMSH9DCRmBtws6wKY3,49
2682,Jill Scott,2015-07-24,Can't Wait,6GXe7h7e3VTbRp8sQ7GLv6,51
2683,$uicideBoy$,2015-06-15,Rotten And Paralyzed In A Tropical Paradise,6j55eHHtqMWJWw7eS6oRCp,51
2684,Chris Brown,2015-02-24,Nothin' Like Me (feat. Ty Dolla $ign),46Bm6sh2zZRXdBON5QIzIu,57
2685,Future,2015-07-17,Lil One,4Bt9yX2Gq7Q1biRF45EN1C,50
2686,Lenka,2015-12-18,Blue Skies - Revoke Remix,1MKfplOg9xC8EIzL9nMBWi,55
2687,Leonardo Aguilar,2015-08-18,Lo Busqué,1N1CJ0PkWvsK2Rd7JqtlJV,62
2688,Mandolin Orange,2015-05-05,Daylight,11TmWrHkxwtVcCtEdAXjJA,49
2689,Dario Marianelli,2015-09-18,Epilogue,2otEJWkJVqEBV4sRRfkGMz,57
2690,KYLE,2015-10-02,Remember Me? (feat. Chance The Rapper),1vNlv96ykFDOJTpNK7wkTP,49
2691,Nils Frahm,2015-06-15,Them,2tr4oclswJ6v3dfDlI01HD,57
2692,Sabrina Carpenter,2015-04-14,Too Young,694MyEbGgAtoEVYqdtfvp2,53
2693,ODESZA,2015-02-16,All We Need (feat. Shy Girls) - Dzeko & Torres Remix Radio Edit,7fj9sa5dPVayB0YtsAX9Kb,51
2694,Of Water,2015-10-15,The Powers Of The Universe,2P8Hr1882sWwEIyegu4LWQ,52
2695,"Tyler, The Creator",2015-04-13,PILOT (feat. Sydney Bennett),332Yig3HD2IdDigzlf5Ndl,50
2696,Inbreeding Sick,2015-03-17,As I Watch You Bleed Again (Stabwound - Remastered),5RNNG6PsXjq3zK2lNXwILB,47
2697,Betty Who,2015-07-10,Somebody Loves You,2JSlJY9AMywkLMNTyZqHii,49
2698,Mr. Criminal,2015-07-31,Kickin Back Being Blue,2NVnP7qlKNUTtOC7OkWke6,48
2699,Mac DeMarco,2015-08-07,Without Me,4SpObLNxf6euNYhqMzgloB,52
2700,LANY,2015-06-09,Someone Else,2JUaGpCrD8tywgj9MeLFbb,56
2701,Purity Ring,2015-02-27,push pull,6pTfJ82DLrBoTTaKJrFr7R,50
2702,Daniel Caesar,2015-11-12,Paradise (feat. Badbadnotgood & Sean Leon),5bPZPEsUACrQXER6FcMs7F,52
2703,Marc Scibilia,2015-08-21,How Bad We Need Each Other,0gWcJrbC41WK5qsKowO0tz,53
2704,Casting Crowns,2015-11-13,Here's My Heart - Live,4lD6Rr1Z7oNhKh0EtdCNpf,53
2705,Jon Pardi,2015-05-18,Borrowed Time,3kPWlLtHjP0jO18AaPQzsz,48
2706,Earl Sweatshirt,2015-03-23,Off Top,0Tnv9pQJ1CZfqTpW15xOCL,50
2707,Moe Shop,2015-08-11,You Look So Good,2ZdJNjf4CvFVXHQNqrRFZP,53
2708,Laberinto,2015-08-05,En la Barra,5Q2cgE4Xbh7cC9TGJj3tSf,51
2709,Kat Dahlia,2015-01-09,Crazy,3k8W4gDchU3eW6EAKkIhgw,50
2710,Trey Songz,2015-06-23,Loving You (feat. Ty Dolla $ign),6cdMGLGp5unTMOf0l5AZxr,53
2711,Avicii,2015-10-02,Sunset Jesus,3Q95VQL8yWRO8mkF6VoDzi,57
2712,Polyphia,2015-04-21,Champagne (feat. Nick Johnston),6HOstByHAFfuW1wVAaTTip,52
2713,Gerard Canonico,2015-10-30,The Squip Song,4xCigdS9CK9e0ZTvOnwznd,51
2714,weird inside,2015-06-05,Hopeless,5U9bOxDLTuvHjKqtD3m0Ro,53
2715,Tchami,2015-03-17,After Life (feat. Stacy Barthe),3dhPpCQvw3kn7so6mkTbJ3,58
2716,Los Angeles Azules,2015-10-16,Entrega De Amor - Concierto Sinfónico Cumbia Fuzion,4EPu7GkaoHjIha0R4C6d7u,47
2717,Taylor Ray Holbrook,2015-06-09,Steal My Kiss,633tQkzha90B1qbPBAExGl,48
2718,Johnny Rain,2015-01-20,Harveston Lake,4I7B083Xi0GdfjRoW8HZU6,50
2719,Marcin Przybyłowicz,2015-08-26,Kaer Morhen,761SMhVKJlJlUCUveNcq1m,57
2720,Israel & New Breed,2015-07-24,In Jesus Name,08MelkdJqbh68USUjAfr2T,53
2721,Tribe Society,2015-03-10,Kings,1031dCHtkJhbtcxXCwKipv,55
2722,Kelsea Ballerini,2015-05-18,Stilettos,2q1VQXH254t7zGWpZOQU8x,48
2723,50 Cent,2015-12-18,Too Rich For The Bitch,0rkzHjL6NnDnRic4qccG12,57
2724,JT Music,2015-11-11,We Don't Bite,3wYLMWW8qnP4hp4qKTlM7U,51
2725,Los Angeles Azules,2015-05-04,Sin Ti No Sé Vivir,4mAQCtKWmJxJY6MNNdv7xF,58
2726,Marvin Sapp,2015-05-29,Live,6Oc3UJgFdqv7WDKgl3x5CI,49
2727,$uicideBoy$,2015-09-21,Opal Ring,7h7Y5sDHeqPudsaI06gYdd,51
2728,Halsey,2015-03-03,Ghost - Lost Kings Remix,4ehErMHPM40f92dks3vb2p,53
2729,firekid,2015-09-25,Lay By Me,5HUynLdprJzINndFXcidfu,52
2730,Sufjan Stevens,2015-03-31,John My Beloved,2OBgZrayUVupeEtt1eu2V4,53
2731,Crush,2015-07-09,Oasis,4sa8O4AwMja6r1Enu35Fmz,54
2732,Erykah Badu,2015-11-27,Phone Down,3aapF0aOexc3GMvVuu2Wdw,53
2733,Joyner Lucas,2015-04-23,Mansion,1x3VQhLzdM7qdWtDU9Jjnb,51
2734,American Aquarium,2015-02-03,Losing Side of Twenty Five,2PXumYrwMjU2lF5yxFVYhs,48
2735,Calibre 50,2015-11-06,Llorando y Tomando,3xZbJvGvpXe2Wr5LHrDJCp,55
2736,Kat Dahlia,2015-01-09,Gangsta,7znZvX0Mt6NBmaI8VCPurT,55
2737,Kweku Collins,2015-07-21,Lonely Lullabies,0h4kOUA5ec7k7oW8pEeYnC,51
2738,Lord Huron,2015-04-07,Hurricane (Johnnie's Theme),0YAtJnHg1bVjUKLePXGqhS,48
2739,Josh Wilson,2015-07-31,"That Was Then, This Is Now",3ji2WLLlpJmvvSOlAyqB6p,49
2740,Kali Uchis,2015-02-04,Call Me,5KCDu7bWD2eXGhVjzBcPDB,50
2741,Ester Dean,2015-02-10,Since U Been Gone,6tt55NUhKZ8atr08IbTV5O,48
2742,Bad Lip Reading,2015-12-18,Bushes of Love,75LOt4i3Xlmpu8bFu4kdUR,53
2743,Jamie Foxx,2015-05-15,You Changed Me,6za48riBTylMJHsf4AJPxK,52
2744,Xavier Wulf,2015-05-08,Pedals to the Metal (Road Heart),2PjQpv2oiIQ91zmdbL5mcD,49
2745,Hillsong Worship,2015-10-16,One Thing - Live,4VWVupm8eU3Njc7YIQHs0F,48
2746,Disturbed,2015-08-15,Legion of Monsters,0NOh9M0tIGappRjE5oVaUc,54
2747,Who Is Fancy,2015-11-23,Boys Like You,2xSExwwFXzukzOdR6iVYMk,56
2748,Moon Taxi,2015-10-02,Make Your Mind Up,4EAoAeIwUUvevkPLvhwTpx,50
2749,Bethel Music,2015-07-31,This Is Amazing Grace,5K0E8ssHuzNSAnwQY7Rr8l,51
2750,Chromatics,2015-11-06,Girls Just Wanna Have Some,0kQrU0A42AWEKZITjyuGNL,61
2751,Jason Isbell,2015-07-17,Something More Than Free,1b0QKU3QxqpWDsrdvTuvpM,49
2752,Pentatonix,2015-10-30,Just For Now,3hseCZajM8zUvHfyNpGGFO,50
2753,Jeremy Zucker,2015-10-30,Flying Kites,0yjdEwkPYbhCXN6uCedpVu,51
2754,Jeremy Camp,2015-02-03,He Knows,1sglby2dgYxUyca0wcBRhw,49
2755,Hollywood Undead,2015-03-31,I'll Be There,52tQ2Tbqnxjm1IXjG1MGeN,52
2756,POWERS,2015-10-16,Beat Of My Drum,1lvWhdFZyTkdnUBYpUE3e9,52
2757,wuf,2015-11-04,Floating,6IQZ4aWSnWZm8Cohq1kF0M,51
2758,Carrie Underwood,2015-10-23,Renegade Runaway,0Lf5evFei2z92kAxQzapy7,50
2759,Harry Gregson-Williams,2015-09-30,Crossing Mars,3JWjcGwtuNGXIVgJl3ax4c,56
2760,Austin Moon,2015-01-01,Gotta Be Me,58iuuMeVzgGhCwhnx3zBAP,55
2761,Beach House,2015-08-28,Wildflower,3KkeIUcjDxOZ8xha1jw3cp,48
2762,Ciara,2015-05-01,Dance Like We're Making Love,3biFdxByHgUhTbp2dG89zK,57
2763,Caravan Palace,2015-10-16,Comics,6mW6lEKUw4or42IEwBCXJe,47
2764,gnash,2015-03-15,Left Out,2DRNRBJr2L3kw9Lj0zTLC7,51
2765,Låpsley,2015-04-27,Station (2014),5Vsk37sNQA8OaAgzUFhMGH,55
2766,Lord Huron,2015-04-07,Cursed,1Fec0QqIGljyAMYZ1UKJ0T,48
2767,Fetty Wap,2015-06-29,679 (feat. Remy Boyz),33CFCErrSDgJKZiqhv5B7s,49
2768,The Dead Weather,2015-09-18,I Feel Love (Every Million Miles),3MEdygijcsP0K2DGqZiEzT,54
2769,Edward Elgar,2015-09-18,"Salut d'Amour, Op. 12",0P7UwPB9vL74bD6gzYaKIu,54
2770,Carly Rae Jepsen,2015-08-21,Gimmie Love,24Kh0nzBsFEenB80Ud1wSN,52
2771,Ritmo Y Sabor,2015-10-12,La Cumbia de los Monjes,03ITeFvMvTRpTC92WsQWw5,54
2772,Madeon,2015-03-27,The City,36HA2woC1glnLa4vqWY3IC,52
2773,Magic City Hippies,2015-07-24,Bull Ride,7gEsvmNXEFu0I1gR3x8YGl,49
2774,Mozzy,2015-07-11,Bladadah,54ynICNlc4rgIgSxl93gKd,48
2775,Baby Sleep Music,2015-12-17,Baby Sleep Lullaby,3FSPXcGJw7aRA4CPzqP7zB,58
2776,Chris Brown,2015-12-18,Little More (Royalty),4lvQiZUhHgG8Oldd8S97hd,55
2777,Selena Gomez,2015-10-09,Revival,7oIGPzZ1TGlFbdG4nDI3uo,50
2778,Rodney Carrington,2015-11-04,Titties and Beer (feat. Colt Ford),4LcFh2V6LcjGLddCjam14f,50
2779,Anna Kendrick,2015-02-10,Still Hurting,6G80yU2sT2CRn2gg4WmmfW,50
2780,Jeremy Zucker,2015-12-06,Icarus,6lD3jricsvpMOt1osfcKPP,52
2781,Don Omar,2015-06-16,Perdido En Tus Ojos,0Mk48GaMgw0qz0auSymuHd,59
2782,William Clark Green,2015-04-21,Creek Don't Rise,1dNQi8MaLrbMF2ibAYwUqS,47
2783,Scott Bradlee's Postmodern Jukebox,2015-07-30,Seven Nation Army,2Lv9mFjcIFPn8zyWF89EAe,57
2784,Shane Smith & the Saints,2015-09-11,What a Shame,2r5wQz6c9nR7SCCBiimgo4,48
2785,JPB,2015-01-31,High,5ZiHgUvekvEbdRXO4pn7HQ,59
2786,Tchami,2015-01-20,Promesses - Radio Edit,755g0lsZaUYVB5dMzpcc6t,54
2787,Fleur East,2015-11-06,Sax,20dJUFrfY0TBZ7HHhJgjsg,56
2788,Sia,2015-05-01,Chandelier - Piano Version,0Ha4WnjeGxmsnzTnlEvjvZ,58
2789,Lord Huron,2015-04-07,Way out There,1cS1SMKBkrqFGVIjUXbWAm,48
2790,Outside Broadcast Recordings,2015-04-07,Night Rain,3TbpSrPPu4ms56pWz6w6Bk,51
2791,Brian D'Arcy James,2015-06-02,"God, I Hate Shakespeare",4wCot8w7pamCw8PQOvOgda,50
2792,Ella Eyre,2015-01-12,If I Go,5JO7yGfeJKYjbOXRRdNk64,48
2793,PnB Rock,2015-06-23,Fleek,4SYGTCVNMuAeZdC6RUDnpH,51
2794,Troye Sivan,2015-12-04,DKLA,7G6tqGG8Z8Sv7OJ3u33VJd,49
2795,Deep Sleep Systems,2015-10-08,Rushing Cold Icelandic Waterfall,423KoEUpycHLNi4vesOPpT,47
2796,Isaiah Rashad,2015-09-30,Nelly,5VPFATm85G3P04Q5g8yxqr,50
2797,Koe Wetzel,2015-01-05,Gravedigger,1NoGgCGfH2Kg4p8DvWaFca,47
2798,John Moreland,2015-04-21,You Don't Care for Me Enough to Cry,1tQGRq2WOBXjL3JWdWMONg,52
2799,Sam Feldt,2015-05-18,Show Me Love,2UsnjLHBKPaaRjZiWYUCpj,49
2800,Blake Shelton,2015-10-23,Mine Would Be You,2Z368ZCgUfv7tZYAGWGXLM,49
2801,EXO,2015-03-30,PLAYBOY,06KYwRJKN3IKOKzaWuP3ea,58
2802,Disclosure,2015-09-25,Nocturnal,2ZbqLzPVJxwJ5KPVXb3KaL,55
2803,Lil Dicky,2015-07-31,Classic Male Pregame,2fHzbtU4BBHCXRkGME24zd,50
2804,Adriel Favela,2015-10-02,Te Acuerdas de Tu Amiga,6ESvoSawslCEJ4tUB5PB9c,53
2805,Charlie Puth,2015-05-01,I Won't Tell a Soul,7uFhHMYpEC2MLXwxt64pMD,55
2806,Jasmine Thompson,2015-03-13,I Will Follow You into the Dark,3A31Rer0lC31LUGxQwmO8V,54
2807,Lil Dicky,2015-07-31,Work (Paid for That?),1AYTfIsCMLc6tTBkTbtzP9,50
2808,Marcin Przybyłowicz,2015-08-26,Geralt Of Rivia,5tmhUzJuP7XwqCHglyqnt8,57
2809,Hozier,2015-07-31,Jackie and Wilson - Live in America,19ElaTRgt4paWlm4QzeU3s,48
2810,Yogi,2015-07-06,"Burial (feat. Pusha T, Moody Good, TrollPhace)",7DHX1Ng0V186U2idfFfjGi,56
2811,Daniel Deluxe,2015-07-14,Star Eater,018SQDupRTRsl1Wolu1X0c,55
2812,Madcon,2015-07-30,Don't Worry (feat. Ray Dalton),1XlRA078Zp2Q0IfWliK42q,47
2813,Los Valedores de la Sierra,2015-09-14,Para Qué Le Hago Daño,1slpFVkQQzm0S2uhRCzFxR,56
2814,Halloween & Musica de Terror Specialists,2015-10-12,Monster Mash,2hhz8sOSK9B9MV2fBv2i6H,50
2815,Xavier Wulf,2015-02-12,Tortuga,51mLdZMAgX72f2uCTCLRyr,49
2816,Dirty South,2015-04-28,With You (Jai Wolf Remix),5H2cgEPEJxA72Bqb4cLvrj,50
2817,Grizfolk,2015-12-04,Troublemaker,472mFdP6wkHO6xzKn5F4et,51
2818,Rick Ross,2015-04-07,Movin' Bass - GTA Remix,7yzwszgJUDrllWnG9cQkxQ,53
2819,Liz Callaway,2015-11-24,"Journey to the Past (From The ""Anastasia"" Soundtrack)",5vvePm3qbRRatKssQ9K6OB,53
2820,Kehlani,2015-04-28,Runnin' - Interlude,0dYDmow4l5hbPs5E6QLMSC,50
2821,Maître Gims,2015-08-28,Est-ce que tu m'aimes ? - Pilule Bleue,3a9TMd2Yrza6HXqqlfMtfy,69
2822,Luny Tunes,2015-10-23,Mayor Que Yo 3,4777sGsOdoM89vPH3CVoLe,62
2823,FKA twigs,2015-08-13,In Time,4R33D1MJAnb07J1x3AQgDG,53
2824,Betty Who,2015-07-10,All of You,4G3SLNkicA0czyLygMtd50,50
2825,Of Water,2015-10-15,Any Given Place,0yoBjLzmlk2uzxxh3UzUPB,52
2826,Hopsin,2015-07-24,Fly,5K9oZBPBiUTzB8A54ujOUp,51
2827,Mumford & Sons,2015-05-04,Just Smoke,5jD0cNoMXOlITbKC4YxUIR,48
2828,Roy Woods,2015-07-31,Jealousy,4SzyebNrhvPJ8y4r1D1PXD,51
2829,Sage The Gemini,2015-11-20,Good Thing,5k7KtLUFDlawcjyvo5NpnT,51
2830,Breaking Benjamin,2015-06-23,Defeated,500XjFuAZEBODSL6boVKbx,51
2831,Maluma,2015-03-06,La Curiosidad,3AtfmXxTKKn0QIEbdRRvJI,59
2832,$uicideBoy$,2015-09-21,Cherish The Dead,65bSWR3HvnUEcDQaFnIIsU,51
2833,Bethel Music,2015-07-31,Isabelline (Interlude),7Ez4lvqZcFaRhcSkpm4TAv,52
2834,Jesús Adrián Romero,2015-06-09,Ayer Te Vi... Fue Mas Claro Que La Luna,57ifvUopbuDoMNpgSD6PzV,60
2835,L'Impératrice,2015-10-12,Agitations tropicales,2La21GqU4fKTQLcfLxTeoz,62
2836,Daniel Skye,2015-05-04,All I Want (feat. Cameron Dallas),65elkRvvAVBuQupIVoZfn3,54
2837,Natural White Noise Relaxation,2015-02-19,Soothing White and Brown Noise: Sounds for Getting a Good Night’s Sleep,36IXRA44nUFUD5qwZ0L4hf,56
2838,Panucci's Pizza,2015-08-26,Aesthetic? (More Like Ass-Pathetic),2fTsxw433lT9uYnIH3ihDU,50
2839,Pink Martini,2015-09-01,Dream a Little Dream,7zaiLgzejyT5M7fTsmqZ18,51
2840,Girl's Day,2015-07-07,Something,3xHIyErJUeuy0MpjUKRuPw,58
2841,Skylar Grey,2015-02-03,"I Know You - From The ""Fifty Shades Of Grey"" Soundtrack",1Ic5yiebfz4GfOTfJnzZ3W,55
2842,Eva Simons,2015-08-28,Policeman - Radio Edit,1LNco7YJAixT65TXhGewGw,55
2843,Carly Rae Jepsen,2015-08-21,Boy Problems,2YalDCU0tWxJfNdFPor3Rh,51
2844,Justin Bieber,2015-11-06,Sorry - Latino Remix,3grxgV6Ot8KqtysApjYLs1,62
2845,Tiësto,2015-10-03,Chemicals (feat. Thomas Troelsen),5hZz0GjweCU7v0u5VU6KlT,60
2846,Florence + The Machine,2015-06-01,Queen Of Peace,4ZkGNzavB3e5mPpEP8HUjB,49
2847,Maná,2015-04-21,Ironía,4oxZZfntmwfN35llkS74fU,58
2848,Owl City,2015-07-10,This Isn’t The End,2ux8CLOcArj4QsXygAB7u3,53
2849,Maluma,2015-10-30,Pretextos,7HDOS7qOhBxmcsWTv29PSK,60
2850,Shawn Mendes,2015-04-14,Air,7eKbFpX6jvCSW9CUwzMJsE,53
2851,Jay Prince,2015-01-20,Polaroids,7rNOe6TJhf2INSLF1fdlSk,53
2852,Brett Eldredge,2015-09-11,You Can't Stop Me (feat. Thomas Rhett),3Cn4LTaEX4U1bg8lyLJv8c,48
2853,Gardiner Sisters,2015-02-20,Taylor Swift 1989 Medley,4Pt2aOG6KETMQp5mukYhD3,58
2854,Atif Aslam,2015-01-15,"Jeena Jeena (From ""Badlapur"")",5ZhKD46Q7mhsl0awl7ZMJc,55
2855,Knuckle Puck,2015-07-31,Untitled,7j04glqh2SY6Es6jiQEhgf,50
2856,Tech N9ne,2015-05-04,Burn It Down,4VvbuW4BBQs1TX1ZeTBz6O,49
2857,JJ Heller,2015-02-06,Meant to Be,2YGu3QpHqj5AHtS8RzFQdW,51
2858,Grizfolk,2015-12-04,Bounty On My Head,7rbxwTq9AK7a6jvEU1Gvsz,52
2859,Zac Brown Band,2015-04-28,Mango Tree,0ysrkmNrfdrD5HKivpXp7Y,49
2860,Pell,2015-05-20,Got It Like That - Eleven:11 Remix,7B6kmb9U4BS1YqPrZzUO7s,50
2861,Diet Cig,2015-02-24,Harvard,72jkCszQKRbiWKXIBV1Crb,49
2862,TK from Ling tosite sigure,2015-05-20,Unravel - Acoustic Version,15TaZdhznRBaKzyHLHA9ad,56
2863,Title Fight,2015-02-03,Your Pain Is Mine Now,03n2zDv0TXbH2q9XpzYpqY,49
2864,Aquilo,2015-12-04,Losing You,6ujCQz4hj1IBSvT7iLs68k,48
2865,Rocko,2015-12-11,Plain Jane (Feat. T.I.),7jFoDbZouyYRaRzIXJYxkg,48
2866,Meghan Trainor,2015-01-09,3am,0ctOamnBE7fk0A3xBAMxTh,53
2867,Tasha Cobbs Leonard,2015-08-21,Put A Praise On It - Live,3yhpA3U2Ki3W6UFSVfMYPS,49
2868,Neon Indian,2015-10-16,Annie,0GaDEH6o2nxvqRPqNTCtET,47
2869,Florence + The Machine,2015-06-01,"How Big, How Blue, How Beautiful",7GlwvJ8iAbCEfZjGq3iwmZ,49
2870,Madonna,2015-03-10,Bitch I'm Madonna,2bZMOs3RjmhhGca6MEzjyl,61
2871,Hotel Books,2015-04-07,Nothing Was the Same,3LB1q56ydNCz3Dc1Jsy3VQ,50
2872,$uicideBoy$,2015-01-14,Harvest Moon,5djAzP73Cp9D0lNE7dpDii,50
2873,Bleachers,2015-09-28,Like a River Runs,7tY8crx0ZaIS4yScJcKaiU,55
2874,FIDLAR,2015-08-13,West Coast,41hKOXSa1WMSpdQgsgK0fc,48
2875,Perdidos De Sinaloa,2015-12-30,No Te Vallas,4uiWulj8oXHzn8isGHwUfb,52
2876,Machine Gun Kelly,2015-10-16,Spotlight,72nxQrIi70DmIfuzFoRh7B,52
2877,Chief Keef,2015-06-09,Nobody (feat. Kanye West),4pZRHhkES6JicoRIGQPHMG,49
2878,PnB Rock,2015-10-30,No Time,6CdkAjZAHPYkV6C9wjMi0L,48
2879,Moi Je,2015-03-30,Fais rien (Petit Biscuit Remix),4zu6g7gsPwiATpb4VKS9FO,53
2880,Trey Songz,2015-05-18,Chill,3gnZ5IguvkLCAGVKJdHD7n,51
2881,Aaron Watson,2015-02-17,Bluebonnets (Julia's Song),0Z9LOFpgyueIFCYSRbUaHb,48
2882,Sara Bareilles,2015-11-06,When He Sees Me,6GxexyfupoH665lm63C0zs,50
2883,$uicideBoy$,2015-09-21,Iron Veil,0dCO2u2AKbmpjfD3xSp92Q,51
2884,Amanda Lindsey Cook,2015-09-25,Pieces,3nPEEH0Ex7mUSLY53ezySF,50
2885,Jess Glynne,2015,Ain't Got Far to Go,4obmNfBDRw9zS4yAi7oLuo,47
2886,Trebol Clan,2015-06-10,Agarrala,50K0GKbudptd9wZwQlQWdj,64
2887,Nature Sound Series,2015-06-04,Gentle Waves,28LbrR5MpLrM0S8qP5syAN,50
2888,The Avett Brothers,2015-12-18,Rejects In The Attic,5aNxtU1cNlLJPc6vTPKuee,47
2889,Dawin,2015-09-25,Dessert - Remix,2mqDi8BzmNw54qrVHduyiu,55
2890,Carly Rae Jepsen,2015-08-21,Your Type,6X9bzNEsiGl82OkEs0xR6X,52
2891,Vic Mensa,2015-02-13,Down On My Luck,0fRsAGSCbEjdSYM1U3NYx2,48
2892,Wisin,2015-02-03,Nota de Amor,2i5Ner8w1rUI6QTDxk0ph4,61
2893,The Glorious Sons,2015-10-30,Heavy,7gavDfA7n1kvZYkGpsJmXf,54
2894,DJ Khaled,2015-10-23,"They Don't Love You No More (feat. Jay-Z, Meek Mill, Rick Ross & French Montana)",0588kHJ34DF7ZvTyuo4Dnk,51
2895,Calibre 50,2015-01-27,El Niño Sicario,1sVNgN59IWB81LiT1Agz9e,55
2896,Fetty Wap,2015-09-25,How We Do Things (feat. Monty),5V5GpAKuuep9cH2uy9s4CN,49
2897,Vince Staples,2015-06-30,Jump Off The Roof,1deetO7jeQqMH2C7kSH32a,50
2898,Tory Lanez,2015-09-04,B.L.O.W.,3YUK6HxkymcP7w76uFfn3w,50
2899,All That Remains,2015-02-24,For You,3ktjSD56hFRXC3LjbHXAH1,53
2900,Brooks Jefferson,2015-03-13,Ain't Goin' Down (Til the Sun Comes Up),5zkaDGUM3xx5PnzfUbY4jY,51
2901,Sam Hunt,2015-10-23,We Are Tonight - Acoustic Mixtape,5G4upYoNLjklTY6qD32pSf,49
2902,Sidewalk Prophets,2015-08-28,To Live Is Christ,2RQvdhnvPxxLBHkCPd1dnw,49
2903,Enya,2015-11-20,Sancta Maria,3qeTXY77zj4yJq3sNpI5p5,57
2904,Jess Ray,2015-05-12,Runaway,6nUnSrRMfzW6j794PLlJN4,49
2905,Pegboard Nerds,2015-03-23,Bring The Madness - Noisestorm Remix,2GFKIOHwpJXVk14xo4NTUE,53
2906,Sam Smith,2015-11-06,Stay With Me,31CHJzSweI6r1dk6XrZceK,54
2907,John Vincent III,2015-09-17,Lost / Inside Our Minds,4kCSKIFIBo9DMtslnz3tMY,49
2908,The Decemberists,2015-01-20,Make You Better,5YF9LcLUnzyiiPul1DyZwa,48
2909,iKON,2015-12-24,RHYTHM TA,374WyJeaSR9Cmq4kuFzoqu,58
2910,Jennifer Lopez,2015-02-25,"Feel The Light - From The ""Home"" Soundtrack",26Zco2DqGMnDIjOX0aIqER,55
2911,Katchafire,2015-12-11,Love Letter,0xtvV6h7qWiTjab9GIoWkZ,50
2912,$uicideBoy$,2015-05-08,Handzum $uicide,4ZPkN4qFOOW3zpteBxNsE7,50
2913,The Weeknd,2015-11-06,Can't Feel My Face - Martin Garrix Remix,22SXyL6pUjwIvGWvgGjLov,58
2914,San Cisco,2015-03-06,Too Much Time Together,0LeouSB6kxdNKFw51vkYtC,51
2915,RKCB,2015-12-04,Comatose,0x7Vf2tS7Qe69RwtO3Ub1W,51
2916,Xavier Wulf,2015-05-08,Wulf Takahashi,2IOGIF92IH03vT17wBB2vd,48
2917,Shawn Mendes,2015-04-14,I Don't Even Know Your Name,1oiwANJpaXZxYkwvLWor4f,55
