,artist_name,release_date,track_name,track_id,popularity
5341,mxmtoon,2019-09-17,unspoken words,0XUU1fzICK7484jpGnfGvd,61
5342,Maxo Kream,2019-07-19,She Live (feat. Megan Thee Stallion),0ZsJdYdrgyrtAUdJTXjDEL,58
5343,Highly Suspect,2019-11-01,Snow White,5JiO6Hntov2q7GYtyOsh8a,52
5344,Berner,2019-02-13,Ayy (feat. YG & Logic),1ljvc5fYmgG1qxGKZYzfwG,57
5345,Kid Ink,2019-09-06,No Stones (feat. Casey Veggies),3UWmDKnRXFCFvtIVoDBfrq,59
5346,Beast Coast,2019-05-24,"It Ain't Easy, It Ain't Easy (feat. Nyck Caution, Kirk Knight, CJ Fly & AKTHESAVIOR)",4krhkcFf3OqxHSS1QUIsmc,60
5347,Spheres,2019-06-14,Echos,2CSPfjkSXlzJqHtpUZgbKE,62
5348,Daniel Caesar,2019-06-28,COMPLEXITIES,5PlNmsmUUQMbr8rManhvqs,60
5349,Lil Durk,2019-08-02,Rebellious,6DQ2pfSGJ4rdKOIMDLpy5M,58
5350,Becky G,2019-10-18,TE SUPERÉ,2y6EbYibgxMVQ0T5YjZYWN,67
5351,Petra Birgisdóttir,2019-06-22,Akureyri,11EzW4cqMMGyOloFA7MdvK,63
5352,Still Woozy,2019-05-03,Ipanema,0phxK01nh2jkPnYe9wLfdO,59
5353,James Bay,2019-05-10,Break My Heart Right,6BP8sg44smNB3pbD4QAOzi,66
5354,Electric Light Orchestra,2019-11-01,Help Yourself,38t0OIEeY3aRtgWpn5pXIs,50
5355,Fuerza Regida,2019-07-04,Rey Del Humo,6TVsSZkyy3GraIG7UddluH,59
5356,Maxo Kream,2019-07-19,3AM (feat. ScHoolboy Q),3gMT6S3Ane5krWi906kltU,58
5357,Alida Sørby,2019-10-18,Svanninge Bakker,0rC5Pg1C2ig0OxyaM3Gro3,65
5358,Bas,2019-08-09,Amnesia (with Ari Lennox & Kiddominant),7LMhHrfftRJVsmNpMnZew3,59
5359,JUMEX,2019-06-07,LONER,5QWWgFmPwWU2m4KAtgyukU,61
5360,Denzel Curry,2019-05-31,BIRDZ FEAT. RICK ROSS,0pA0rcw7ci5X5XHrnBpkdn,60
5361,Yung Gravy,2019-05-31,Charlene,2BfyXyivg20NJ5dgqJfKfL,59
5362,Elijah Who,2019-05-10,we used to talk every night,6kAMaQt8UveeTctekIpUjF,63
5363,Rhys Lewis,2019-04-26,Things You Can't Change,4PBz2XQqKs9KICMO69iaiH,67
5364,Poolside,2019-07-24,Can't Stop Your Lovin',5P1eorfAD2voGnX7ZbuvFz,65
5365,GoldLink,2019-06-12,Joke Ting (feat. Ari PenSmith),6Ic2MP2hzoBLe3r1VIle8J,60
5366,Jorulf,2019-09-05,Reed Straw,1wzs3egssHXkk53jicYbHm,65
5367,Don Toliver,2019-04-01,Back Up (feat. Wiz Khalifa),6OGsUPdeKbO1I7E1AnW8RF,60
5368,Pardison Fontaine,2019-03-08,Rodman,5DQIbVPfE80P3wX2fahh3w,60
5369,Clean Bandit,2019-03-08,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,3Mong1BzxMKwTZ0SbfLdcQ,69
5370,Megan Thee Stallion,2019-08-08,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),5EjNEaFiXpddlZglT4RoWi,59
5371,Gang Starr,2019-11-01,Lights Out,2QEJGDkyjWyghBWB0eV1LK,59
5372,Chelsea Cutler,2019-05-03,sometimes,2MvpHgDzl7skp1xowjCDiG,61
5373,CNCO,2019-09-27,La Ley,226e8b6ZSrDcTeia97Xjke,68
5374,BLACKPINK,2019-11-08,DDU-DU DDU-DU - Remix,3WerhbATLQio6NrDIsrai1,23
5375,Bon Iver,2019-08-09,"Holyfields,",0tP7eRyzsXUkuJK4m6ys7I,61
5376,99 Neighbors,2019-09-10,Fuck No (feat. Brasstracks & PhiloSofie),0WQZG47PGOUzuQuMpB8gC0,58
5377,Beyoncé,2019-07-19,BIGGER,4R2KJOgEUP2qO3re9BwIhs,63
5378,Justin Moore,2019-07-26,Why We Drink,4lSfhHd5Knwl8yQw2cVjAD,57
5379,Halogen,2019-09-09,U Got That,55gKq9bOAPRAcOQInZ76tH,67
5380,Toro y Moi,2019-01-18,Freelance,1zbLpabwKzj404PWNEKtjL,57
5381,Matt Maeson,2019-04-05,Beggar's Song,4NK49OnNDP3oJcTGs89XSg,58
5382,Gryffin,2019-10-24,Baggage (with AlunaGeorge),4sDztUavwewTc3Oy8KZE7I,59
5383,Danny Brown,2019-10-04,Change Up,25SfpbLWuDoVo4z6NUDZmX,60
5384,Chance the Rapper,2019-07-26,Town On The Hill,7ifYhq7BzEppaiYFi28xlH,58
5385,NAV,2019-03-26,Snap,0BDDB65zAWJ1nQYyIgnZcj,59
5386,YG,2019-05-24,"Do Yo Dance (feat. Kamaiyah, RJ, Mitch, Ty Dolla $ign)",4ABM7D05ULpP8CGyuDJ1Yg,59
5387,TheFatRat,2019-06-24,Stronger,0iTI5FTB9iEUtcMdx9YyZS,66
5388,Grimes,2019-01-18,We Appreciate Power,5b0DJPEs6UUlDmpZuoDD2X,62
5389,Teenage Priest,2019-09-06,Cool to You,4TxuAw6GMHFPMv6NQeXm6l,58
5390,Guustavv,2019-02-22,Light Beams,6TPyiwzayKHCRJP2JL53oS,61
5391,Jason Derulo,2019-02-22,Let's Shut Up & Dance,05fVrhFBjfElZiDfHDRxhF,64
5392,Monsta X,2019-10-28,U R,7LxSZnr05dpNIarvdHLNDA,60
5393,1takejay,2019-03-01,Hello,2YVJ1KUr5nP66dmxT8yswB,57
5394,Electric Light Orchestra,2019-11-01,All My Love,2mZpszhiczVeESNR03S3Z9,50
5395,Gang Starr,2019-11-01,Family and Loyalty,02NuJokX5OKcF7ksvkJbnd,59
5396,Dimitri Vegas & Like Mike,2019-01-11,Repeat After Me,1F9xcExF9W7m5BxTdlJLED,71
5397,YBN Nahmir,2019-03-29,Baby 8,1AtJv3Zzf4DA9UfX822V6D,58
5398,Patrick Walker-Stiggs,2019-09-03,Go the Distance,1wA67BfXXqJN4rs1oPlIIU,63
5399,El Fantasma,2019-09-27,Valor y Sostengo,4hbr7rqp1hJDqSB5pgh3Jl,62
5400,Avicii,2019-06-06,Bad Reputation (feat. Joe Janiak),0HZgYFimoJG9Ijy8InUWcV,69
5401,Djo,2019-07-19,Roddy,1hCOjy8lilEMrFGR0F9mgJ,60
5402,Light Bin,2019-06-03,Moment of Clarity,1h7XRTgZYY0TYDjYDnLfju,63
5403,Dylan Sitts,2019-09-13,Rain Check,0qSAag81S96PZ38BBQlk7B,65
5404,Marca MP,2019-06-28,Rios Por Apellido - En vivo,6AY4yiKt405DygjNOXWDAK,59
5405,Hozier,2019-01-09,Say My Name - Recorded at Spotify Studios NYC,2xbuycY0MolcTZGENc4PuK,57
5406,Oh Wonder,2019-10-25,Better Now,0YZMnz55bPSAYriyvujv41,63
5407,Ben Platt,2019-03-29,Run Away,3JC3haLtKHPxzydzR7MGp2,61
5408,Parachute,2019-01-18,Young,7pGtuhBhQxQGzMvclqwbj4,59
5409,King Princess,2019-10-25,Do You Wanna See Me Crying?,6Qf4IM94FRMkoGLZTaabq4,59
5410,Feid,2019-06-21,badwine - Remix,5MPQfbK3LIOyPT84WJyD7g,73
5411,Aretha Franklin,2019-11-08,Oh No Not My Baby,305moCL3zRjAWBc1bdaNMO,0
5412,Aretha Franklin,2019-11-09,Blue Holiday,3stZNHnlA5LYxw4Y6ZPebp,0
5413,Aretha Franklin,2019-11-08,Respect,42zNjF4B2pxCBlUkz5u8wU,3
5414,Aretha Franklin,2019-11-09,Blue Holiday,5XhN23d0MWiWTcy66uwEWr,0
5415,Aretha Franklin,2019-11-09,Blue Holiday,5Z0SMzOwk50Cd1aWgoCf7P,0
5416,Cavetown,2019-01-24,Devil Town,5qgXYwcKp3HCThS6o2YmCb,59
5417,Caamp,2019-07-26,No Sleep,2pfAvgMoHLfialvMYn337d,59
5418,Rich The Kid,2019-03-22,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie),4gJUBncw0XCMTBHneTjqGx,58
5419,Quality Control,2019-08-16,"Menace 2 (Migos, Lil Yachty)",4XRABck4iyZrh5yJ7nOWOi,58
5420,Highly Suspect,2019-11-01,These Days,7gBSPNQYjjm7G2SwxMlieX,51
5421,Becky G,2019-10-18,Cuando Te Besé,74wEiOpnvCe1tCTWKGSYta,68
5422,Saint Asonia,2019-07-24,The Hunted (feat. Sully Erna),08vJxMYhmZu6YTWqVmLgrA,62
5423,Canaan Smith,2019-09-27,Life Ain't Fair,3wFjfPZvWk3ciIXXrL73zj,58
5424,Faouzia,2019-03-28,Born Without a Heart,6i5jBmnB22alUpJ7hpznuj,64
5425,DAO,2019-09-06,Belém,74D5pms3OKB8xEem6KwLdY,63
5426,Chris Bandi,2019-09-12,Man Enough Now,3CapT1bFJroLSyxSb6fQjZ,57
5427,Shaman,2019-09-03,In Light Rain With Thunder Closing In,4nIlb1h6Iu7i8auJyFModK,60
5428,Jordan Brooker,2019-09-06,All She Wants Is the Moon,0OtaWC90HUZiR3hOB5hNLl,57
5429,Lil Shock,2019-05-24,Rockstar,6HeVhuRO3jzmEJ0ma0YE4H,61
5430,SAINt JHN,2019-08-23,Trophies,4FseJ7iZy0wbgJZjtddLSJ,61
5431,Chris Brown,2019-06-28,You Like That,7jQhfMtUnIQFPa4qVkAqmu,63
5432,Cuco,2019-07-26,Lovetripper,0BfHjBugow6VGOvj66cFGr,57
5433,Electric Light Orchestra,2019-11-01,Losing You,2wphzDH1xkSokvTSyJTUCe,49
5434,Cuco,2019-06-19,Feelings,4EZdYqckVBQw6Oduj9ra2D,58
5435,Old Dominion,2019-10-25,I'll Roll,2HEauxcmFmDQrPM5AC5NCQ,57
5436,Lewis Capaldi,2019-03-05,Someone You Loved,2XfZTkN2rTMw4ncgdP0fY9,67
5437,Kerry Butler,2019-06-07,Barbara 2.0,7whkc1c9c7O2JJZt4no80u,59
5438,Surf Curse,2019-06-12,Disco,5cRaKP0bGLP9FyDTcIFhMS,60
5439,Anna Clendening,2019-01-11,Dead End,4i0blWH3Vc8Zp17urOhltG,66
5440,Mabel,2019-01-18,Don't Call Me Up,4QjVfuu7om31HBan0jlX4p,72
5441,N.Musicbeatz,2019-02-07,Paths,6WnOk6l8nfYrGKWwO2JHuz,59
5442,Beast Coast,2019-05-24,"Far Away (feat. Kirk Knight, Meechy Darko, Erick The Architect & Nyck Caution)",10nbIPV2SRLqEjIpvS8CVb,60
5443,Teejayx6,2019-06-13,Dark Web,3FzjeK8d6XMsHeLQZTLnHw,57
5444,The Game,2019-06-21,West Side,3rez7t0KrJuhx6HNAyFYWH,63
5445,The Highwomen,2019-08-02,"The Chain - From the Motion Picture Soundtrack ""The Kitchen""",47yfbuX2JXVg0STjXEGAps,58
5446,Logic,2019-03-26,Bohemian Trapsody,7Ii2ALuxW7NkLfQPhV4Rn2,59
5447,GASHI,2019-09-20,Roses,6qc5EODnUU7XX4zn8B4c89,63
5448,SAINt JHN,2019-08-23,All I Want Is A Yacht,6v7aHanC6EMpZv4Vz6ZeGH,60
5449,Nokiaa,2019-07-09,Slide,6OW1LRnKF1PYImUOCyzbmo,59
5450,Gemma Casimaty,2019-08-24,Will you be there when I wake up,0MrDqmqbP0xS9sGedtiuAC,64
5451,dodie,2019-01-18,Human,7o8vTKpUe6GvlssjGhZk7d,61
5452,Muriël Bostdorp,2019-10-11,"Whatever Begins, Also Ends",2rPnJ16EtULbPM6c3MeNhP,63
5453,Steve Lacy,2019-05-24,Playground,4IroNECciKcq3M2QtSTus7,60
5454,88GLAM,2019-11-07,Bankroll (feat. Lil Keed),4ATl9ijSiEgNs9XCpdPL2t,56
5455,Maluma,2019-05-17,Tu Vecina (feat. Ty Dolla $ign),04Lh4yKRiHX3NTSn4TNXbf,65
5456,G Jones,2019-06-28,In Your Head - RL Grime Edit,0uFnnurkT6KwgzfQ6KAvSi,58
5457,Elevation Worship,2019-04-12,With You (Paradoxology),2dbXF6IGhuq6O63bJ1TFYr,59
5458,n o r m a l,2019-04-23,cielo,2nZD53Gv2Kqj2VlfFqV4XI,64
5459,beabadoobee,2019-08-21,She Plays Bass,52zzYSu7RUsSFn8cZlVjWp,59
5460,Alex Brightman,2019-05-31,Say My Name,3JRwjIr3mVzhL8tGvSHK9Q,60
5461,Tove Lo,2019-09-20,Are U gonna tell her? (feat. MC Zaac),2qoIbcyKPpe3BKifpAfh53,66
5462,La Adictiva Banda San José de Mesillas,2019-10-04,Escondidos,61EYS0IsjrEEfaIKdayWpO,65
5463,Guustavv,2019-07-12,Levissima,2NcgZiWKyYj4sacFRONkjP,59
5464,Rexx Life Raj,2019-10-16,No Permission Needed,7eC7FOwmUHdRKGoygdqFro,59
5465,Electric Light Orchestra,2019-11-01,Time of Our Life,0cJPnpkFXLho1JfSD4zJFa,48
5466,NAV,2019-03-26,Ralo,4m21W5fWeVx63he1dNgGlM,59
5467,Snoh Aalegra,2019-11-01,I Want You Around (feat. 6LACK) - Remix,7eb5G8a12Fn4TwRr3cbJBd,57
5468,Yoke Lore,2019-03-29,Chin Up,4N001yHNZwq5A4kw9gkHyq,58
5469,LUCKY3RD,2019-07-07,Alejandro,6j1VU0SptlrqCaCd8beWBf,56
5470,Highly Suspect,2019-11-01,SOS (feat. Gojira),1PWvskhsOtQiFUYllStPu9,51
5471,NAV,2019-03-26,Time Piece (feat. Lil Durk),03yX0WgZGT6DM3GNLSu4f1,58
5472,El Bebeto,2019-02-08,Seremos,0B5nnPv1ebuo0VFXCMfUij,68
5473,Chris Brown,2019-10-04,"Outy When I Drive/Blamed (feat. Rich The Kid & Yella Beezy, feat. Rich The Kid, Yella Beezy & Sage The Gemini)",1DVgepjQjFsdAO94zvvwgQ,62
5474,YBN Cordae,2019-07-26,Family Matters (feat. Arin Ray),6dp8BFpvGV7DdwxyDYL5y7,59
5475,ILLENIUM,2019-08-16,Every Piece Of Me (with Echos),3cBbeY7DCckx8eEQ70AM5y,58
5476,Rammstein,2019-05-17,AUSLÄNDER,7j43FohbLVulScL7S9sQZk,74
5477,Unspoken,2019-06-21,Just Give Me Jesus,2TkU9jzogblGW1Dv3G7SIo,58
5478,Social Club Misfits,2019-05-10,Testify,7LfFUe93bFKb8f8DF1dZCB,57
5479,André De Shields,2019-07-26,Wait for Me,1dARoUpgYHvx33Qp8dawsZ,59
5480,Electric Light Orchestra,2019-11-01,One More Time,7dEIYPFWhmu3ymqynWY9VG,48
5481,Electric Light Orchestra,2019-11-01,Sci-Fi Woman,3vsfYI1aRrVi8iQrpOpVTN,48
5482,Neck Deep,2019-06-27,She's A God,2RSWXsgLoiGfuHHJk5ykxr,61
5483,Lil Keed,2019-04-25,Oh My God,17GMg9jccm0sz5re7cWJCu,58
5484,FKA twigs,2019-11-08,daybed,3l1TlSPkYQG2g45I2ghR6h,57
5485,Peter Matkowski,2019-06-28,Creep,4SHAHPthGwHpxYoVzln3sl,62
5486,NAV,2019-03-26,Tussin (feat. Young Thug),1KAObz8ZfyuMj4YTxHIrfA,59
5487,La Septima Banda,2019-04-19,Nos Volvimos A Buscar,0YcHAqSDXu4p3i6OnrDi2g,63
5488,Myke Towers,2019-06-06,Traicionera,1TeU96Arm5A6VJkVIdelaQ,64
5489,IDK,2019-09-04,Lilly,2buuesSQNcXtvL0XBwGav5,58
5490,Jenni Rivera,2019-04-12,Ya Lo Sé,4pIiKrGXCgTZOAFGJjCEvL,63
5491,Musqitone,2019-04-26,Summertime,0swyX713ErpFQT68b9Krqg,59
5492,Hillsong Worship,2019-10-11,King Of Kings - Live,7iK9jPR9LpWUkdwMPMIVnt,56
5493,Kyle Dion,2019-03-08,Brown,0S8mtofOXVslUNzpHLuPW0,60
5494,Florida Georgia Line,2019-02-15,Women,5UYFqUJBBVgpGqdONKbH3t,58
5495,Davorka Poljak,2019-05-25,Kozjak,1014xkh5XUlKdMMLbHUW2b,63
5496,Sheff G,2019-09-27,Designer,0ypoiJsQKWq7jyYOotHUiY,57
5497,Electric Light Orchestra,2019-11-01,Goin' Out on Me,4Arpt9b1XcRRLLbFmJX5fk,48
5498,I Prevail,2019-03-29,Let Me Be Sad,5jmYu7XY4zd3mJfizA8t1K,60
5499,Old Dominion,2019-08-21,"Young - From ""Songland""",7nzxQacflIozCTLTiBl4JB,57
5500,Baby Keem,2019-07-16,ORANGE SODA,6b5fPdo7XNZrwcTASG1hK7,57
5501,Iggy Azalea,2019-11-08,Lola,539Q6w1M6ANei113ruJ77g,51
5502,Kim Petras,2019-10-01,Bloody Valentine,7nnafmscvVTtlRMkwZk5QL,61
5503,Theory of a Deadman,2019-11-08,Strangers,07wX6N12kg4zZ2gI8IrB1y,50
5504,Monsta X,2019-10-28,Monsta Truck,1oFkFUg4CuWUUm7U5Aouoy,60
5505,Matt Berninger,2019-10-17,Walking on a String,7sJ5TV2M7p0TQs04ZeFRCZ,60
5506,Rod Wave,2019-06-14,Bottom Boy Survivor,58xMJM8jOpLcQWWjeoobBQ,56
5507,Quadeca,2019-09-06,I DON'T CARE,1SbMoPxVg1vZJw2w8YVoKq,60
5508,GOT7,2019-11-04,PRAY,1yWd5r0QK4XslQ4tX3TcR6,63
5509,Yung Craka,2019-02-08,Buy U,276yQKwbjGnF8nVdvaBnBG,64
5510,Alexander 23,2019-10-25,Mars,5NP7NmjaFKsG5ywXrAmP4S,59
5511,Phantogram,2019-10-09,In A Spiral,290SZlJ3BPDbczcxLJ7nlb,58
5512,Ariel T,2019-07-29,Way Home,30nV0LJfrglHrZtSplHtYC,64
5513,Tove Lo,2019-09-20,Equally Lost (feat. Doja Cat),0zFComc9VzjCKWm4PSbIJk,63
5514,Hildur Guðnadóttir,2019-10-02,Call Me Joker,257SoE95qEweGItCB9Q5rE,66
5515,ScHoolboy Q,2019-04-26,Gang Gang,6kqPWdv1pNXp6A2CowGSFA,59
5516,Guustavv,2019-07-12,Cityscape,0WZ4gtS8RX39NqF1xhAXbQ,62
5517,Tyga,2019-08-23,Girls Have Fun (feat. G-Eazy & Rich The Kid),188QBQWQFRJtLX7VfU38Ci,64
5518,EXO,2019-11-04,BIRD,1HWzxWJhNcBaGq53aF0ZTh,63
5519,Sheltered Solitude,2019-04-03,Dakota,7pR7yPgbYcipmTUHT5g68p,61
5520,Vampire Weekend,2019-05-03,Big Blue,3VORkvig6GJheAu4x3I3oC,60
5521,Quinn XCII,2019-02-15,Right Where You Should Be (feat. Ashe & Louis Futon),5s2coZZQHU7IN6ErpXFula,57
5522,Big Thief,2019-05-03,UFOF,1DXvEWgI1xoxmKv2Zd3pNE,61
5523,Justin Quiles,2019-05-31,Impulsivo (feat. Manuel Turizo),4Ep4YI4aaGd8VFSJa3W0LY,70
5524,Vampire Weekend,2019-05-03,Flower Moon (feat. Steve Lacy),3ujuDsiyBLAXAB6dtNwpGu,59
5525,Avicii,2019-06-06,Heart Upon My Sleeve (feat. Imagine Dragons),6kXNnS7JJz0nAv4XEwEmQJ,68
5526,Big Wild,2019-02-01,Joypunks,2Ob2E0owyR8gdF0YGf0fZp,57
5527,Gabbie Hanna,2019-05-31,Pillowcase,6fSFLIgti1xISBDF50zZEY,59
5528,Omar Apollo,2019-04-10,So Good,0xjpgDNFyekbjessCBaaBq,58
5529,Electric Light Orchestra,2019-11-01,Songbird,2V40EjVJt86gOCZzI7Fm56,47
5530,slenderbodies,2019-09-20,belong,33n1o7mzohXiCzS6Rr5q2E,60
5531,Guapdad 4000,2019-08-23,Prada Process (feat. 6LACK),4bJpr0Ed3TUYfM3FYbpOEi,60
5532,Amber Mark,2019-06-07,What If,3yhInewGeB4AzUJKyz3SUR,62
5533,Rammstein,2019-05-17,DEUTSCHLAND,2bPGTMB5sFfFYQ2YvSmup0,75
5534,Mulatto,2019-06-19,Bounce,45anQ4WSf2a9QhZq55aaMw,56
5535,GoldLink,2019-06-12,Maniac,5uNhWDGP1gXxS2IZl2alGx,60
5536,Steven Universe,2019-04-12,Escapism,0NzPPTeda2Wdu2gij81Sxd,59
5537,Doe Boy,2019-08-28,Poor or Rich,2pyemofcQsYJQCwNYITcZw,57
5538,Jon Pardi,2019-09-27,Buy That Man A Beer,4wNVYLmFhhBIhBeA2VgmJ4,56
5539,MISSIO,2019-03-15,I See You,3EqHFfCSbX4Z1pX8JQ0c0r,61
5540,Sasha Sloan,2019-10-18,Dancing With Your Ghost,4coYn6E3vS3DfxZNsCyeSl,61
5541,Tom MacDonald,2019-08-24,I'm Sorry,1rEdWFQfewA3UoAs1UK1im,58
5542,Don Diablo,2019-04-26,Brave,0GRoERSBBky3YgdKW2w2Vc,70
5543,Armin van Buuren,2019-10-18,Unlove You,2tilX6FUl0IwFgiOYjuc6V,66
5544,Helene Roche,2019-07-03,Veracity,3ClKFHLvLvVEyCxFXg9lEi,63
5545,Tommee Profitt,2019-03-22,In The End - Mellen Gi Remix,5rAUZy2eDdegBxUVYxePK2,73
5546,Ugly God,2019-08-09,Back to the Basics,2fISFThGwudm4slKxuBhK4,57
5547,Big Wild,2019-02-01,City of Sound,7c7ClnE57SwbizNe24XTXe,57
5548,John Travolta,2019-08-23,You're The One That I Want - From “Grease”,2g4tW3zYrT1GC3NwwkkvnS,70
5549,Skillet,2019-08-02,Victorious,4emQrNiz37OidY7SoXXQls,62
5550,FRENSHIP,2019-04-24,Keep You Close,5UXckSDDcNGxEDWqK8Zoh6,61
5551,Andy Grammer,2019-07-26,Wish You Pain,34a3lGtgV3hZ3RL0ryHail,59
5552,Austin Burke,2019-09-06,Love You Most,1LyNerfwTzN3KFlgtVRObo,57
5553,The Lumineers,2019-09-13,Soundtrack Song (Bonus Track),1WWHOomqa45vPjGp90ErwI,56
5554,Adelmar Borrego,2019-09-06,Go the Distance,3PR9kbQzYhpHHAgI2Vyagq,62
5555,Cody Johnson,2019-01-18,Long Haired Country Boy (feat. The Rockin' CJB),4j6mrg4fGP1MVfOPN740VJ,56
5556,Jackson Wang,2019-04-12,Oxygen,1L3l7GXxByDSriYTwbwuZm,62
5557,why mona,2019-04-01,Wannabe,5ACZOGjT6I5He0pDZED56Z,66
5558,Hillsong Worship,2019-10-11,I Will Praise You,6xo0XjZzOaPR4zyijTqQnM,56
5559,Miky Woodz,2019-09-20,Pinky Ring,3vH3cmfrLIVRKR2UWjTBxM,66
5560,Elizabeth Bouknight,2019-10-25,Eau Claire,4G5rmGai31DmpVv0dTStxH,64
5561,CHASE B,2019-07-19,MAYDAY (feat. Sheck Wes & Young Thug),7J2DtwsxdoyrhgNV3Vzmos,60
5562,Arizona Zervas,2019-04-04,RACE,4PCua68lpXoIfwtg8lLFMm,61
5563,Marc E. Bassy,2019-09-27,Die Hard,4iQva00NP36pOA4TFz7Mrv,58
5564,The Growlers,2019-09-06,Try Hard Fool,2HMTLM3uA0NsOU1IkNufSj,58
5565,Beyoncé,2019-04-17,Drunk in Love - Homecoming Live,4LzdggfUuKAK5zypoKnueZ,64
5566,Yoste,2019-01-18,Chihiro,4sa0z53uQH0pBQPDaAnQcl,60
5567,Bankrol Hayden,2019-03-29,B.A.N.K.R.O.L.,6qVPeiDQyjLbZKN24ufCu7,58
5568,WayV,2019-10-29,Love Talk,6bc8VmlNt5S9WJlyw8bBdd,64
5569,Chris Brown,2019-10-04,Tell Me How You Feel (feat. Tory Lanez),73LqQ2vShuHyHmWTftgAX7,61
5570,Hillsong Worship,2019-10-11,Dawn,3eYMQ2q4z3QDxVR26G8ndz,56
5571,Procol Harum,2019-05-03,A Whiter Shade of Pale - Original Single Version,78ZqE2tjAxbqEGGlvGnQfT,68
5572,Sabrina Claudio,2019-10-04,Problem With You,5c8lzZGPbmVu6sLQOA5WoU,60
5573,Jordan Feliz,2019-07-19,Faith - Radio Version,4HeBnOIcdTi5ZCdmpwJUuR,58
5574,Milky Chance,2019-10-25,Rush (feat. Témé Tan),5vTYYYBo4e0zxuPuYtAmlE,58
5575,Jessie J,2019-09-27,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",7AOuWkxwpxBLJsWk77bzfz,61
5576,GoldLink,2019-06-12,Zulu Screams (feat. Maleek Berry & Bibi Bourelly),2YRDTr0reanrGZOTsWXdek,64
5577,WINNER,2019-10-23,SOSO,5r8b02M37428Axrmya9Nrv,67
5578,We Came As Romans,2019-09-27,Carry the Weight,4MN3V6GdIIchqBKdlM7LZY,59
5579,Tom Walker,2019-10-03,Heartbeats,77s6rpwP3usU5q7t7tzcXt,66
5580,Fetty Wap,2019-08-09,Zoo (feat. Tee Grizzley),5SBOdLSx6cOKFLyDZXdtOj,58
5581,HIXTAPE,2019-09-13,"My Kinda Livin’ (HARDY feat. Hunter Phelps, Jameson Rodgers)",17E5XweAlvnU7pkghMgvMs,57
5582,The Babel,2019-10-22,Becke Bolton,3t4p66AGu6xMpEA1W0Va0r,55
5583,Zac Brown Band,2019-09-20,The Woods,6aHuuDMNritRkgkT2jphcM,58
5584,$uicideBoy$,2019-05-24,Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER),6cuB7tqSIF9lblpAbULfid,59
5585,Grupo Kual?,2019-02-01,Rumba Frenesi,0LaFg7YyQMaHkWyj497YLI,61
5586,Bankrol Hayden,2019-01-01,Sandlott,5h0R2yVjumWCc0rYbnQXtZ,57
5587,Gunna,2019-02-01,One Call,2IoZOYOZDrWCOLoZoYedxQ,58
5588,Pat Barrett,2019-08-09,Canvas And Clay - Live,4Woit6kXxixnS2jduLUcy4,59
5589,Kota the Friend,2019-05-15,Backyard,4wcOo3mJXC7sh0iULJsW6K,58
5590,Fetty Wap,2019-09-27,Brand New,1QxwcqdPXQKcHsDthDeE9i,59
5591,R3HAB,2019-05-10,Don’t Give Up On Me Now (with Julie Bergan),46W9iEjOg5nkMvb6lo4Jwz,65
5592,Silverstein,2019-06-27,Burn It Down,21iym8UpADqnG2p5GrzHrb,60
5593,Nel Brim,2019-08-09,Absence,4fi9QhEAzYGSwxwVgwfvMg,62
5594,Bonobo,2019-07-01,Linked,3rCtueI7qBN2kZBZnXuk5K,66
5595,Grupo Firme,2019-11-01,El Panal - En Vivo,539tH2sKF1Xb1nV3zKEQBz,49
5596,Bhad Bhabie,2019-05-03,Bestie (feat. Megan Thee Stallion),6nQdrzI6jqsIqYT7D6YLZW,58
5597,Big Daddy Weave,2019-02-08,Alive,0JL62s3HOx8rf2qTv7EG8J,57
5598,Injury Reserve,2019-05-17,Jailbreak the Tesla (Feat. Aminé),7w0YG5qn9w8LYA4tHpQe0o,60
5599,Grey,2019-11-08,Waitaminute - Fuzzy Mix,70UTu82mR4Em2NvHDi7wen,0
5600,Jon Pardi,2019-09-27,Love Her Like She's Leaving,7IPpDD19VN2ptiIjR4VxOh,56
5601,Jon Pardi,2019-09-27,Call Me Country,111L2CcGRbWfDLSO3tclyK,56
5602,Old Dominion,2019-10-25,American Style,3VdPeziOoqRfm62DXvVsV7,56
5603,Cuco,2019-07-26,Far Away From Home,1S8p8ckDT2D6imAfsppGRl,58
5604,Rob Thomas,2019-04-26,One Less Day (Dying Young),2ZSmbG7hYBy2ObB41JQ3WW,59
5605,Sech,2019-04-19,Tiene Novio,5V4u2EwJZLs03lWJ8PH9DA,71
5606,Becky G,2019-10-18,Sin Pijama,62vDrkBEyJYEOFj1ScBqM7,65
5607,Francesca Sanchez,2019-04-12,Perfect,69bF5FvdD3jlEoB01wOb6x,62
5608,Beyoncé,2019-04-17,Sorry - Homecoming Live,1GWk2MHsycvbyOFaWFiOMk,63
5609,BROCKHAMPTON,2019-08-08,IF YOU PRAY RIGHT,5smpR8TVfiPxywEHr1NbJK,60
5610,Jon Egan,2019-03-29,What You Said - Live,5ZtnHKAsaog7mGTsaKDAEt,59
5611,Kenny G,2019-11-09,White Christmas,0iRw4DaHo4XrWTnPHSh1P7,0
