,Unnamed: 0,artist_name,release_date,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
567,579,Yellow Days,2016-11-18,A Little While,1ahzHj4rfljE8w4ZwpEjOM,66,0.182,0.577,318147,0.604,0.00211,3,0.205,-7.84,0,0.0332,99.997,4,0.351
568,580,Caamp,2016-12-02,Misty,0jX7GLf5pVGZpchy64sluA,63,0.715,0.597,224446,0.402,0.00297,10,0.111,-7.961,1,0.0272,95.119,4,0.241
569,581,Keith Urban,2016-05-06,"John Cougar, John Deere, John 3:16",72f7jNxopSGvbx3M35i3Zl,61,0.0606,0.644,221600,0.776,3.77e-06,7,0.0795,-6.967,1,0.0929,170.036,4,0.578
570,582,Bruno Mars,2016-11-17,Finesse,5XMkENs3GfeRza8MfVAhjK,69,0.00781,0.741,191000,0.798,0.0,5,0.0232,-5.342,0,0.0718,104.953,4,0.939
571,583,Omar LinX,2016-01-08,Keep It Mello (feat. Omar LinX),0Q3SC6kEhxYagDP3bFe5K9,67,0.00134,0.686,243380,0.888,0.000689,1,0.0736,-3.348,1,0.0857,142.015,4,0.108
572,584,TWICE,2016-10-24,TT,3rhlUWruyuJXfR2yX1wSVu,71,0.0525,0.708,212991,0.853,0.000173,2,0.399,-4.398,1,0.0844,129.946,4,0.399
573,585,Rachel Platten,2016-01-01,Stand By You,3kSXn1osC89W8JcPLozTzs,66,0.146,0.506,219000,0.897,0.000451,9,0.0868,-4.632,1,0.26,188.03,4,0.525
574,586,Charlotte Day Wilson,2016-04-14,Work,42YrWn7KYjhJ2GfjTJ3HSY,68,0.533,0.666,224714,0.296,0.25,1,0.0768,-8.219,1,0.0286,130.047,3,0.15
575,587,LOCASH,2016-06-17,I Love This Life,21jkhW2773dELgTMRJcMfI,61,0.0164,0.586,208864,0.927,7.24e-06,2,0.153,-3.014,1,0.0547,111.977,4,0.549
576,588,FINNEAS,2016-08-12,New Girl,5xtBRnNNSUihY0J6zi4Ytc,66,0.653,0.71,181437,0.386,1.98e-05,8,0.163,-7.374,0,0.0476,75.001,4,0.351
577,589,Erik Eriksson,2016-12-04,White Noise - Loopable With No Fade,4MaJMSbaMBW3IrBuvWlOSX,63,0.791,0.0,90228,0.00342,1.0,8,0.111,-28.46,1,0.0,0.0,0,0.0
578,590,STRFKR,2016-11-04,Open Your Eyes,0xxm1WskKZSCvbkGjkSMr2,61,0.00549,0.67,232947,0.756,0.599,0,0.152,-4.299,0,0.0322,129.988,4,0.402
579,591,Enno Aare,2016-11-28,Ella's Lullaby,4TxfZzrq0dH2Wmfl4dAjN9,67,0.957,0.35,220385,0.0256,0.88,2,0.106,-22.589,1,0.0334,77.664,4,0.071
580,592,21 Savage,2016-05-15,Red Opps,3cqZH3cqvfbV8wVbvHyPbG,62,0.00908,0.703,163340,0.709,0.0,9,0.127,-6.452,1,0.402,140.998,4,0.569
581,593,Beyoncé,2016-04-23,Freedom (feat. Kendrick Lamar),7aBxcRw77817BrkdPChAGY,67,0.0376,0.437,289760,0.803,0.0,2,0.683,-6.412,1,0.305,84.378,4,0.406
582,594,Ghostemane,2016-07-03,Venom,7tUXZgLbOCvRJ9FBlairoU,68,0.0332,0.909,134271,0.573,0.0163,5,0.657,-6.856,1,0.181,144.946,4,0.392
583,595,YoungBoy Never Broke Again,2016-10-28,38 Baby,35zkqY6kIGshmm8HhE3eSi,60,0.109,0.712,173684,0.661,0.0,3,0.0626,-5.873,0,0.268,152.065,4,0.836
584,596,Birdy,2016-03-25,Deep End,4c9UU12Z3KZiC0K7696rup,60,0.761,0.455,208840,0.296,0.0,2,0.0783,-8.513,1,0.0399,171.744,4,0.31
585,597,Drake,2016-05-06,Pop Style,5mPSyjLatqB00IkPqRlbTE,65,0.187,0.718,212947,0.458,3.43e-06,4,0.105,-10.024,0,0.117,132.998,4,0.0514
586,598,Moneybagg Yo,2016-11-04,Doin 2 Much,6opC9QRzTviOM6y7hYhKh6,60,0.0649,0.832,204542,0.625,0.0,8,0.105,-5.999,0,0.281,130.038,4,0.574
587,599,Dan + Shay,2016-02-05,From the Ground Up - Single Version,0AdjJ2SaOeb5bPJ67nDbsW,62,0.356,0.524,254293,0.586,0.0,9,0.121,-5.431,1,0.0262,101.214,4,0.285
588,600,COIN,2016-05-06,Talk Too Much,7FX3ZWE70VRjsprg5oeECc,62,0.0106,0.598,187813,0.914,1.22e-06,4,0.369,-3.752,1,0.0878,103.972,4,0.531
589,601,Ramin Djawadi,2016-06-24,Light of the Seven,1SbsbLsUMnAKWHx1zAV6ER,61,0.903,0.273,589095,0.102,0.721,0,0.268,-16.843,0,0.0494,120.378,4,0.0583
590,602,EDEN,2016-08-19,rock + roll,0Mf6WhWLfOpzOxacvbcboj,66,0.875,0.468,296053,0.517,0.00705,0,0.171,-7.049,0,0.0574,69.287,4,0.425
591,603,Flosstradamus,2016-07-29,Came Up,6GAhe3wXCDJP1RK5lZLyjX,63,0.00908,0.613,214929,0.879,1.66e-06,6,0.108,-4.649,1,0.0729,76.966,4,0.497
592,604,Tenth Avenue North,2016-10-14,Control (Somehow You Want Me),0pAPFaE1Iwfvex9EVJuQlG,62,0.00208,0.509,248733,0.75,0.0,11,0.182,-5.884,1,0.0397,120.001,4,0.131
593,605,Beyoncé,2016-04-23,Sandcastles,2FNPJWVdGxYhWaotd6rULS,67,0.866,0.33,182720,0.357,1.76e-05,10,0.19,-10.171,1,0.0348,84.119,3,0.101
594,606,Enrique Iglesias,2016-04-18,DUELE EL CORAZON,6YZdkObH88npeKrrkb8Ggf,73,0.0786,0.724,200813,0.904,0.0,8,0.226,-3.354,0,0.0966,90.999,4,0.846
595,607,Roy Woods,2016-12-23,Instinct (feat. MadeinTYO),49VzL5oBsUICN7U34T98b9,64,0.476,0.711,174311,0.462,3.86e-05,10,0.108,-7.132,0,0.055,84.04,4,0.294
596,608,Frank Ocean,2016-08-20,Futura Free,5k8LB57xOq8UUNVaKWSqrf,64,0.769,0.266,564166,0.678,9.37e-05,1,0.503,-12.364,1,0.508,83.434,4,0.201
597,609,Crecer German,2016-10-07,Quién Te Entiende,0VYFakqQG8p6yHrqq9TAoY,67,0.649,0.785,202573,0.387,0.0,6,0.106,-5.986,0,0.0347,121.948,4,0.889
598,610,La La Land Cast,2016-12-09,Another Day Of Sun,5kRBzRZmZTXVg8okC7SJFZ,69,0.0162,0.588,228173,0.742,3.98e-06,8,0.653,-6.757,1,0.0528,125.819,4,0.824
599,611,The Weeknd,2016-11-25,All I Know,0NWqNXBJTpXbkI5rPWNy3p,65,0.418,0.469,321027,0.417,0.000189,8,0.102,-10.614,0,0.0704,120.012,4,0.175
600,612,Vicetone,2016-06-24,Nevada,02shCNmb6IvgB5jLqKjtkK,70,0.299,0.605,208562,0.783,0.000175,3,0.133,-4.271,1,0.0324,124.015,4,0.105
601,613,Sigimund,2016-07-20,The Watchtower,504NLPDUBRylbZUUQR97XX,68,0.991,0.248,205578,0.0274,0.922,7,0.153,-28.768,0,0.0333,75.124,1,0.159
602,614,Ariana Grande,2016-05-20,Greedy,2tpIAmAq9orm1Owh5pja1w,68,0.0323,0.62,214907,0.705,0.0,1,0.092,-5.335,1,0.0989,109.974,4,0.844
603,615,Wintertime,2016-10-21,All The Time 2,70nCo80jsbSeGtQWiUGajl,64,0.805,0.879,150271,0.268,0.0187,1,0.102,-12.133,1,0.333,114.928,4,0.036
604,616,Lil Uzi Vert,2016-08-10,Ronda (Winners),2Wc5No77rhsfW2mB9LzXB3,61,0.344,0.701,216294,0.585,0.0,5,0.114,-7.613,0,0.132,119.634,4,0.422
605,617,Tech N9ne,2016-12-09,Erbody But Me,3kW5Rq9AIL0QQuYTSKNkQw,62,0.0274,0.823,197053,0.705,0.0,10,0.0919,-4.73,0,0.282,186.12,4,0.836
606,618,BTS,2016-10-10,BTS Cypher 4,1QWxddJmOhQb1vDdyTipMR,68,0.00533,0.817,294463,0.797,7.77e-06,1,0.0551,-4.395,0,0.084,119.977,4,0.362
607,619,Michl,2016-05-10,Die Trying,5JTAGruCIDyRLhKLwFkTnS,66,0.792,0.424,209537,0.356,0.0,6,0.148,-8.374,1,0.0777,125.41,4,0.0738
608,620,Lil Uzi Vert,2016-05-27,Team Rocket,6FfyYWFEk4zd7CgvjBa2ZK,61,0.0907,0.691,206106,0.54,0.0,4,0.175,-8.818,0,0.0532,132.02,4,0.23
609,621,Current Joys,2016-10-17,Kids,6ixkZ2Q9gQeh52C6GxbETg,64,0.508,0.827,269143,0.66,0.403,6,0.0756,-9.669,1,0.0337,113.449,4,0.904
610,622,Grupo Maximo Grado,2016-08-23,El Hombre Del Equipo,0M6ubxqeWNNB6RgeobpaV2,66,0.461,0.812,223999,0.759,1.97e-05,0,0.0848,-5.6,1,0.0501,121.503,3,0.845
611,623,Miranda Lambert,2016-11-18,Vice,4Qtw0HNKSbIRT5sWUnbRXc,61,0.101,0.568,240280,0.562,6.16e-05,9,0.363,-7.775,1,0.0418,133.647,4,0.247
612,624,Toni Romiti,2016-03-24,Imma Dog Too,5BJwmt4lLf6Yrm3MJ1j3J4,61,0.533,0.783,206973,0.381,0.0,0,0.102,-11.523,1,0.0816,143.924,4,0.571
613,625,Run The Jewels,2016-12-25,Legend Has It,4RnfMhMUMqHlrn4V6A3KfS,60,0.0257,0.828,205867,0.564,0.0,7,0.0966,-7.084,1,0.254,120.967,4,0.467
614,626,LUCHS,2016-06-17,Chasing Cloud Nine,3syIiKL3nOWcphWLsVtMEA,67,0.98,0.16,162000,0.0402,0.983,5,0.371,-29.325,1,0.0368,91.435,4,0.0715
615,627,dodie,2016-10-14,Sick of Losing Soulmates,4hjbxjZpJ8H6qRCzDOGI0M,64,0.716,0.478,267360,0.241,0.216,2,0.354,-17.122,1,0.0386,75.285,4,0.11
616,628,Marshmello,2016-01-08,Summer,1Hk0QRlUFCHYG6zIvUh0Xd,67,0.00695,0.583,233239,0.748,0.0241,6,0.22,-4.798,1,0.0292,142.029,4,0.254
617,629,American Authors,2016-07-01,I'm Born To Run,6zDs6zI94L761vd0cVScTT,66,0.0547,0.618,206920,0.934,0.0,8,0.11,-5.562,1,0.0498,126.035,4,0.724
618,630,Ben Platt,2016-12-02,Waving Through A Window,63Q9hAFTga7rqYRrAhwIyR,64,0.339,0.552,236810,0.692,0.0,9,0.104,-5.54,1,0.0593,144.666,4,0.543
619,631,Pouya,2016-08-05,Terminal Sex,6s1uObcOTyiLlm22qRf12y,63,0.504,0.917,204965,0.418,0.021,6,0.0974,-8.884,0,0.0667,117.976,4,0.486
620,632,VÉRITÉ,2016-09-09,Somebody Else,34i4yxPrHWquuR4kjiivFO,64,0.201,0.674,233077,0.593,0.000529,11,0.209,-6.47,0,0.0582,116.995,4,0.464
621,633,Anna Kendrick,2016-09-23,Get Back Up Again,3K7xYRXPFDVyen7cZF5Zk2,65,0.0142,0.704,165773,0.713,0.0,7,0.238,-3.411,1,0.0719,99.301,4,0.592
622,634,Casting Crowns,2016-09-30,Oh My Soul,3s0h3pyKFrS3XX6ZLBPx6s,62,0.498,0.331,255173,0.427,0.0,3,0.108,-7.431,1,0.0302,157.938,3,0.141
623,635,Tove Lo,2016-10-28,Cool Girl,3tJ4y2Zqx6gM9xOAuFfsSF,69,0.313,0.674,199179,0.694,7.17e-06,9,0.0752,-7.076,0,0.109,101.993,4,0.203
624,636,Travis Scott,2016-09-16,sdp interlude,4gh0ZnHzaTMT1sDga7Ek0N,64,0.599,0.507,191623,0.586,0.0544,0,0.118,-8.15,0,0.0586,108.164,4,0.588
625,637,Samuel Lindon,2016-12-12,Tallis One,0CQskMydQ8AhtKhJUAolvE,67,0.993,0.41,117402,0.0199,0.949,0,0.0897,-26.699,1,0.0449,107.378,4,0.178
626,638,Kanye West,2016-06-10,Facts (Charlie Heat Version),3MnbXlC1N7GdS9M8HzA6no,64,0.0465,0.769,200733,0.648,0.0,1,0.201,-3.78,0,0.177,142.074,4,0.401
627,639,Parachute,2016-01-15,Without You,6R6ux6KaKrhAg2EIB2krdU,65,0.0918,0.566,228933,0.857,0.0,4,0.188,-5.156,1,0.0333,95.996,4,0.539
628,640,David Nail,2016-07-15,Night's On Fire,5y2pNuAvWcPKiORZ12e44S,61,0.243,0.54,189733,0.776,0.0,4,0.378,-4.155,1,0.043,164.046,4,0.784
629,641,I Prevail,2016-10-21,Lifelines,0ofLz0b9mmXXvDgQp7XPRd,63,0.000475,0.504,201480,0.943,0.000301,1,0.272,-4.62,0,0.0495,160.004,4,0.497
630,642,Upchurch,2016-12-09,The Old Days (feat. Justin Adams),0YeZCdHQDDV8DEA9oXwi6K,60,0.00819,0.625,234462,0.538,0.0,0,0.361,-9.805,1,0.0317,130.07,4,0.222
631,643,Celia Cruz,2016-05-27,La Vida Es Un Carnaval,1BwrMGGhPA6GarWIYaFrW8,68,0.49,0.81,278867,0.703,0.000607,0,0.295,-6.436,0,0.0753,104.051,4,0.869
632,646,NxWorries,2016-10-21,Suede,4F07ku5lMBIoybFPStM2j4,64,0.459,0.669,174867,0.735,0.0,10,0.103,-7.264,1,0.329,117.284,4,0.723
633,647,Charlie Puth,2016-01-29,Dangerously,6GBMbvX7sqyOxT5wWK4hgN,60,0.364,0.696,199133,0.517,0.0,2,0.197,-8.379,0,0.0366,112.291,3,0.23
634,648,bLAck pARty,2016-10-14,Bloom,05xA64s3UzOOmAnh9SIIjn,63,0.261,0.749,302001,0.399,0.0126,8,0.0949,-7.526,1,0.0393,89.972,4,0.816
635,649,The Weeknd,2016-11-25,Nothing Without You,57qiTKh8bVX0VtfUNTQqhw,65,0.064,0.599,198653,0.635,0.0,1,0.0878,-8.101,1,0.0679,109.919,4,0.194
636,650,Rain Sounds,2016-03-01,A Gentle Thunderstorm,1IGh7oA0ClbylSxrlbK8kK,64,0.769,0.13,89230,0.653,0.992,2,0.175,-23.888,1,0.061,86.728,3,0.0148
637,651,Dreezy,2016-07-22,Body,20s34XSPIiYMGSFDRSs24t,62,0.552,0.735,232707,0.567,0.0,0,0.0659,-5.962,1,0.0635,149.968,4,0.574
638,652,dvsn,2016-03-27,With Me,6AIte2Iej1QKlaofpjCzW1,64,0.0314,0.771,419500,0.466,0.000761,0,0.31,-8.651,1,0.0308,110.011,4,0.245
639,653,Kid Cudi,2016-12-16,Rose Golden,40jxatV29fk82SAziDsPqN,62,0.409,0.594,277813,0.769,0.0,9,0.0814,-7.959,0,0.1,139.938,4,0.564
640,654,La Adictiva Banda San José de Mesillas,2016-11-18,Te Dirán,1PB6yA6o4CuJZUcVQ8UWh8,60,0.337,0.755,195253,0.465,0.0,2,0.0638,-3.639,1,0.0413,142.94,3,0.949
641,655,The Weeknd,2016-11-25,Stargirl Interlude,4EDijkJdHBZZ0GwJ12iTAj,65,0.344,0.638,111640,0.47,0.193,5,0.105,-12.697,0,0.132,179.818,4,0.442
642,656,Call Me Karizma,2016-04-20,F U Till I F U,2T2Tn41RJDWxIuF3Bh65AJ,66,0.24,0.581,234162,0.601,0.000143,10,0.114,-5.673,0,0.0487,80.012,4,0.132
643,657,Kanye West,2016-06-10,I Love Kanye,5CGS4UovzA7ftCJkLVXQju,64,0.581,0.664,44827,0.383,0.0,9,0.234,-7.807,1,0.764,159.613,4,0.963
644,658,Noname,2016-08-12,Diddy Bop (feat. Cam O'bi & Raury),6JvfBzqZmSiEG5MjM7OcSY,64,0.713,0.637,208000,0.503,0.000113,1,0.109,-6.927,1,0.336,81.061,4,0.661
645,659,Young the Giant,2016-08-12,Something To Believe In,6L3VWDPDTQkQFkqvmpAUMU,62,0.0245,0.623,228467,0.886,0.0,1,0.247,-3.044,1,0.0404,92.021,4,0.709
646,660,Drake,2016-05-06,Hype,5NFYuqu8V6QXc6mzcLImd6,63,0.0244,0.789,209413,0.608,0.0,7,0.368,-8.288,1,0.189,129.958,4,0.271
647,661,blink-182,2016-07-01,Bored To Death,44TuSOP6xIAEeJmZsN3nXO,64,0.00575,0.502,235613,0.966,1.56e-06,0,0.117,-3.876,1,0.0946,159.948,4,0.638
648,662,Lizzo,2016-04-08,Good as Hell,6O6GHxwDSCglrJNk2s389L,66,0.254,0.68,158693,0.913,0.0,0,0.412,-3.13,0,0.0902,95.949,4,0.518
649,663,Olivia O'Brien,2016-08-12,Trust Issues,0AxuvWeoEODrAkPJQ5X0ls,63,0.0961,0.58,189867,0.375,0.0,7,0.17,-10.328,1,0.061,92.98,4,0.143
650,664,Noname,2016-08-12,"Shadow Man (feat. Phoelix, Smino & Saba)",1h2LHhmyAXi8tPNLi806JA,63,0.469,0.611,311000,0.454,1.52e-06,0,0.189,-7.436,0,0.201,93.004,4,0.444
651,665,Kid Bloom,2016-12-02,Different State of Mind,1qRsC0QNSTXiTvHeeUlN5k,62,0.715,0.658,225532,0.393,0.209,11,0.173,-9.96,1,0.0363,141.037,4,0.74
652,666,Rihanna,2016-01-28,Higher,1KnJwhZU3DIBe54Q4HPpIl,64,0.149,0.429,120627,0.567,1.17e-06,10,0.129,-4.221,1,0.0355,78.214,3,0.441
653,667,Panic! At The Disco,2016-01-15,Impossible Year,5j9yOfRB2s6OMS1YwwYiMw,63,0.474,0.174,202547,0.337,0.000294,10,0.11,-8.767,1,0.0313,85.574,3,0.0978
654,668,KAYTRANADA,2016-05-06,GLOWED UP,33pDmPx2pkJ7JCAQpRDQ9B,64,0.036,0.681,298027,0.621,0.00555,1,0.138,-10.024,1,0.34,135.538,4,0.428
655,669,Bastille,2016-09-09,Good Grief,1oxOiOjsi7plNOZEhoPLPj,62,0.147,0.73,206493,0.758,0.0,1,0.311,-4.888,1,0.0653,120.041,4,0.877
656,670,James TW,2016-04-15,When You Love Someone,1o6YK7phnXgsljfWSQQfWc,68,0.248,0.675,216373,0.444,0.0,7,0.0531,-6.067,1,0.028,125.884,4,0.356
657,671,Dan + Shay,2016-06-03,Lately,6n77sRt4ihxmRlkEGLRqHZ,61,0.0335,0.62,243080,0.812,0.0,0,0.132,-5.843,1,0.0436,92.024,4,0.573
658,672,Blake Shelton,2016-05-20,Came Here to Forget,1N7qGCKRRnvjoy8MGyHgpS,61,0.356,0.613,220413,0.667,1.29e-05,1,0.111,-6.874,0,0.029,130.023,4,0.481
659,673,Jon Bellion,2016-06-10,Maybe IDK,6pTDPaMcN5KSYD8hJ1uWId,60,0.0424,0.606,233393,0.533,0.0,9,0.172,-6.426,1,0.0522,120.049,4,0.221
660,674,BJ The Chicago Kid,2016-02-19,Turnin' Me Up,5MjAFPcmrR1DYCgZrXCN4d,65,0.0406,0.734,269173,0.776,0.193,2,0.0547,-4.193,1,0.0826,78.542,4,0.843
661,675,Waterparks,2016-11-03,Stupid for You,1N7Aep1OewK9diaN9WbuuR,61,0.024,0.581,191545,0.922,0.0,1,0.202,-3.408,0,0.0666,118.408,4,0.596
662,676,Thomas Rhett,2016-10-28,Star Of The Show,63OQWdXMq0Pe6pRpWY5gO0,60,0.14,0.691,181200,0.624,0.0,7,0.168,-5.874,1,0.027,101.988,4,0.662
663,677,M City JR,2016-06-24,Addicted to My Ex,5NuhZIx47GxB5DAXg8jWHN,63,0.0889,0.83,223074,0.5,0.000349,1,0.277,-6.597,1,0.0725,140.009,4,0.0491
664,678,Frank Ocean,2016-08-20,Solo (Reprise),2qtoRFCOEL1gRn5q9DJC7F,63,0.404,0.541,78743,0.747,0.0,7,0.086,-6.811,0,0.162,83.286,4,0.604
665,680,Yellow Days,2016-11-18,Gap in the Clouds,7l5j3FapCyr6HxUgoAynM2,64,0.588,0.576,280074,0.535,0.0106,9,0.31,-8.392,1,0.041,139.939,4,0.196
666,681,Night Lovell,2016-06-14,Still Cold / Pathway Private,6oBL8TdQHEO7jeEdqECg37,69,0.278,0.762,271404,0.41,3.43e-05,8,0.157,-11.979,1,0.0551,100.047,4,0.0813
667,682,LUCHS,2016-06-02,Red Gold Yesterday,5q4HX5dFrepBt1T4Kjuw6p,66,0.885,0.384,138575,0.235,0.852,10,0.0874,-20.69,1,0.0332,95.95,3,0.193
668,683,Deep Sleep Music Collective,2016-11-07,Sleeping Music (Deep Sleep),2hIzjuxyItTpPuZZIULExJ,67,0.968,0.153,118674,0.00197,0.913,1,0.121,-36.815,1,0.0524,134.697,1,0.039
669,684,Peter Sandberg,2016-06-17,Remove The Complexities,7McExzjmhDI5NQ6l4D9XR9,67,0.988,0.235,135668,0.116,0.951,4,0.122,-21.701,1,0.0328,167.941,5,0.109
670,685,THE ORAL CIGARETTES,2016-01-05,Kyouran Hey Kids!!,38kcwx5znepLWCIBID0Bwm,68,0.00318,0.526,250973,0.981,0.00161,8,0.187,-1.82,1,0.111,142.016,4,0.781
671,686,Flatbush Zombies,2016-03-11,Bounce,6Hr77eZSmaVGgH0vVulMUH,62,0.0113,0.628,241520,0.618,0.0,5,0.109,-8.4,0,0.313,110.007,4,0.362
672,687,Beyoncé,2016-04-23,Love Drought,2RQAG0wQt35UzAPEyVJFWN,65,0.0209,0.455,237440,0.535,0.64,9,0.126,-10.602,0,0.0426,157.01,4,0.216
673,688,I Prevail,2016-10-21,Alone,6c9xVWbPeVPgrmWTYYeMTr,62,0.00307,0.531,221000,0.756,1.73e-06,6,0.073,-5.194,0,0.0371,118.954,4,0.299
674,689,Cheat Codes,2016-04-13,Let Me Hold You (Turn Me On),3aLWuWKHaTV4Ok7LKvXRYn,67,0.0992,0.681,162425,0.774,0.0,1,0.35,-3.167,0,0.0787,102.924,4,0.267
675,690,Jon Z,2016-11-24,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",4COGASZEbAxmH6k5gYMo6G,69,0.155,0.894,335737,0.721,0.0,4,0.154,-5.829,0,0.258,107.963,4,0.392
676,691,Dirty Heads,2016-07-15,Oxygen,3YbtjYddK11NTDdUpC4nGp,60,0.0744,0.68,225395,0.878,0.0,8,0.137,-3.923,0,0.0554,169.987,4,0.769
677,692,Cellophane Roses,2016-12-04,Friendship Before Love,2dv7Jf570NkaWlW7NcsYTa,66,0.994,0.522,109545,0.00251,0.96,9,0.0891,-23.464,1,0.112,72.002,4,0.732
678,693,Drake,2016-05-06,With You,3aJkV6DUTSCqOwVwaBDG9B,64,0.132,0.876,195053,0.41,0.000188,1,0.112,-10.034,1,0.262,127.956,4,0.816
679,694,BTS,2016-05-02,Run,3SESmwaRfVQddNhwCSKQur,68,0.00165,0.577,236334,0.875,0.0,6,0.0892,-2.944,0,0.0445,132.943,4,0.522
680,695,Aaron Lewis,2016-09-16,Northern Redneck,46ReZjLTWpWQo6U7g3m2Qg,61,0.021,0.618,219213,0.77,0.0,1,0.357,-5.484,1,0.0279,78.955,4,0.538
681,696,cupcakKe,2016-02-09,Deepthroat,5cXtT63OTadsjqfRkm5Dwd,62,0.184,0.93,199296,0.65,4.92e-05,0,0.198,-6.896,1,0.259,98.023,4,0.403
682,697,Demi Lovato,2016-07-01,Body Say,7xrA11O07xo57Bbg6p4hck,66,0.00589,0.63,193893,0.74,1.53e-06,5,0.248,-4.786,0,0.0381,87.01,4,0.3
683,698,blackbear,2016-02-17,Different Hos,2Y4DwuII6ZzFZxmvD1s5o5,61,0.193,0.795,134069,0.505,4.88e-05,7,0.0643,-7.5,1,0.0537,102.024,4,0.439
684,699,TSUKI,2016-04-02,Who? (feat. Shiloh Dynasty),12PPtN6iHLnPVKuVzxfWSM,64,0.453,0.839,157071,0.749,0.0137,7,0.224,-7.167,1,0.149,110.011,4,0.292
685,700,J. Cole,2016-12-06,everybody dies,1wIQtB3UQ1TfjNMZZqO6eh,62,0.3,0.617,161827,0.686,1.36e-05,2,0.105,-9.858,1,0.245,79.252,4,0.544
686,701,J Balvin,2016-06-24,Sigo Extrañándote,0k23rRi1B8ZHrKtzECGoyk,71,0.154,0.896,201280,0.859,0.000115,11,0.212,-4.232,0,0.211,93.016,4,0.938
687,702,BTS,2016-05-02,Silver Spoon,2VgPA0WnwvE2nbltxa3BHz,68,0.00128,0.649,233185,0.875,0.0,9,0.0486,-2.88,1,0.0696,166.927,4,0.557
688,703,Croosh,2016-12-17,Zeus,0NbxvadJQOnlwk3cFbhDNV,61,0.413,0.889,150622,0.324,0.0,5,0.09,-7.55,0,0.0468,110.041,4,0.577
689,704,Chance the Rapper,2016-05-27,Mixtape (feat. Young Thug & Lil Yachty),0WCbhE2evMrIwRM0DlMy9k,61,0.0498,0.838,292910,0.43,1.59e-05,1,0.0977,-5.868,1,0.281,126.981,4,0.126
690,705,Glass Animals,2016-08-26,Pork Soda,5C5gvDZsl6d8bh89URfKHr,63,0.121,0.698,253831,0.664,0.00131,7,0.331,-7.828,1,0.0778,96.001,4,0.623
691,706,Chance the Rapper,2016-05-27,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",2AgnbuzvnfPvq1sAYNB4pj,62,0.617,0.456,406983,0.609,0.0,7,0.0724,-6.439,0,0.377,86.368,4,0.41
692,707,SALES,2016-04-20,Big Sis,0ARp9mXXpPflIwehy25kCa,63,0.876,0.825,166400,0.482,0.209,2,0.101,-8.29,1,0.0378,99.991,4,0.338
693,708,DJ Drama,2016-07-22,"Wishing (feat. Chris Brown, Skeme & Lyquin)",4vNeJ6DoAlTPzoYO9W4mJH,61,0.0872,0.477,252307,0.647,0.0,3,0.119,-4.657,0,0.343,109.879,4,0.549
694,709,Hippie Sabotage,2016-06-24,Options,3kKbRNJmzSWdDgfKqJ9Eck,65,0.782,0.411,220727,0.523,9.08e-06,11,0.293,-11.786,1,0.241,144.738,4,0.205
695,710,Banes World,2016-06-04,Drowsy,4yp90BbE4dxPXfGGSpbFwT,62,0.956,0.599,164027,0.186,0.00665,8,0.119,-16.231,0,0.0315,127.093,3,0.415
696,711,Cody Jinks,2016-08-12,I'm Not the Devil,5CNOcWpGI6sWQE69A1lCQ7,59,0.107,0.593,215621,0.504,0.000658,1,0.119,-6.455,1,0.0261,118.022,3,0.236
697,712,Young Thug,2016-08-26,Guwop,1BSA5I386L2IAmFQURYjIz,63,0.014,0.883,315973,0.616,1.48e-06,0,0.0967,-7.218,0,0.274,141.969,4,0.482
698,713,Karin Borg,2016-07-20,Norrsken,3toYHht60pj16nNK0e2HZy,68,0.98,0.278,95317,0.0434,0.919,0,0.121,-22.396,0,0.0383,133.853,4,0.0397
699,714,Lil Uzi Vert,2016-08-10,Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),0gqfvyewE2Sh8TwKBFajCF,61,0.2,0.81,261982,0.57,0.0,1,0.111,-5.604,1,0.318,136.944,4,0.337
700,715,Drake,2016-10-24,Sneakin’,4ckuS4Nj4FZ7i3Def3Br8W,63,0.00479,0.804,251333,0.56,0.0,8,0.164,-6.682,1,0.185,85.023,4,0.272
701,716,blink-182,2016-07-01,She's Out Of Her Mind,6EE19skJ32p58xihYj2Waa,63,0.00448,0.447,162720,0.967,0.0,0,0.487,-2.706,1,0.0793,179.991,4,0.606
702,717,Tash Sultana,2016-12-19,Notion,1HTqgP13dorct3BltLaB0l,60,0.391,0.352,341000,0.414,0.00831,4,0.185,-6.6,0,0.0254,60.042,4,0.0688
703,718,[bsd.u],2016-12-02,French Inhale,4JLI9AgtAXutJvjlXgZBoR,64,0.499,0.87,108078,0.146,0.941,8,0.105,-11.877,0,0.22,80.087,4,0.889
704,719,The Struts,2016-03-04,Could Have Been Me,3IyCL4Em1GOpNGDf451Hg1,63,0.0158,0.541,187653,0.907,0.000185,4,0.34,-4.512,1,0.0642,80.029,4,0.434
705,720,Sounds Of Rain & Thunder Storms,2016-12-04,Storm Rain Sounds,1uhaHw0F1csIA0VHPnXU84,63,0.494,0.189,70687,0.942,0.967,5,0.565,-18.397,1,0.0573,53.313,4,0.013
