,artist_name,release_date,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2979,Parquet Courts,2014-12-02,Uncast Shadow Of A Southern Myth,6HRuoT81bYcthFkgiZ461F,44,0.34,0.468,386760,0.58,0.821,7,0.0737,-8.131,1,0.0278,76.27,4,0.325
2980,Nick Murphy / Chet Faker,2014-04-01,1998,4SuwafV4Ell3N4unnIzJSI,47,0.35,0.785,367871,0.383,0.325,1,0.256,-13.106,1,0.0735,99.988,4,0.494
2981,Romeo Santos,2014-02-25,Mami,4gkBBHsO2VCIylKhCdlxKg,52,0.93,0.611,94067,0.238,0.0,9,0.124,-12.078,0,0.0611,135.388,4,0.653
2982,BTS,2014-08-20,Could You Turn off Your Cell Phone,1dodR9RPo1GpbmAesiCzuM,51,0.152,0.459,234063,0.856,0.0,11,0.08,-4.383,0,0.235,97.025,4,0.917
2983,Jungle,2014-07-15,Lucky I Got What I Want,2D1uU9CYvxRw8hZ4yWUhC6,44,0.236,0.537,256805,0.565,0.885,5,0.108,-13.773,1,0.0361,186.058,4,0.0949
2984,Casey Lee Williams,2014-12-02,Shine,5FP9odC0iHedYckaTEqvYv,47,0.0662,0.612,259933,0.848,0.0,6,0.0823,-3.602,0,0.0493,121.985,4,0.56
2985,Old Crow Medicine Show,2014-07-01,Sweet Amarillo,5etxqJwCzjgOuZIMtRihVB,44,0.157,0.475,202720,0.714,0.0,7,0.349,-5.714,1,0.0271,167.91,3,0.763
2986,T-Pain,2014,Best Love Song,6Ai6KEgkPyY1AItP59aiDr,46,0.124,0.592,197773,0.778,0.0,7,0.361,-4.324,1,0.0805,159.881,4,0.662
2987,Cody Johnson,2014-01-14,Baby's Blue,6RE56j6mvtaxSwZjkpV1bJ,44,0.187,0.606,227387,0.694,0.0,7,0.119,-5.357,1,0.0275,105.007,4,0.54
2988,The Ghost of Paul Revere,2014-01-14,San Antone,28KvtiBXsN0vAyEssDzAmg,45,0.569,0.576,265613,0.624,0.00461,2,0.0914,-7.16,1,0.028,128.09,4,0.417
2989,Old Dominion,2014-07-24,Chainsaw,3botssMinOaf8gTihU6Kjo,45,0.0278,0.519,226480,0.562,4.69e-06,10,0.0834,-8.991,1,0.0352,165.965,4,0.698
2990,Beartooth,2014-06-10,Me in My Own Head,41h0mngXd81kGbYN5yeqnU,47,0.0041,0.443,206019,0.987,0.0,2,0.0995,-2.099,1,0.147,144.846,4,0.319
2991,Eden Project,2014,Fumes,57wyLm1TrXFisZAtzRzalS,51,0.108,0.342,211566,0.719,0.0,7,0.9,-4.711,1,0.281,76.552,4,0.4
2992,The Acid,2014-07-15,Basic Instinct,5E0pS3sXgWdQZMKChqYXHE,45,0.55,0.737,289880,0.469,0.278,7,0.101,-9.3,1,0.0401,117.945,4,0.327
2993,John Ottman,2014-05-16,Hope (Xavier's Theme),5ryUtBADP0w838HUJAmNKY,51,0.865,0.355,288053,0.0748,0.897,9,0.0699,-21.293,0,0.0334,131.956,4,0.0395
2994,Tmsoft’s White Noise Sleep Sounds,2014-08-20,Running Water,2TKBk0maa77oKKhQVY6NG4,47,0.755,0.383,590000,0.998,0.857,6,0.968,-21.898,0,0.0684,106.648,4,0.00693
2995,Ocean Sounds,2014-03-31,Acadia Stream,2aPJpbW3V7z1ds3g8SDTdC,46,0.16,0.149,509870,0.99,0.982,1,0.963,-25.629,0,0.0658,141.096,3,0.00479
2996,Moon Boots,2014-01-30,C.Y.S. - Original Mix,4VqzmxFxUFUB7lTturRUrC,52,0.0837,0.724,323959,0.712,0.177,11,0.0853,-5.25,1,0.0396,120.005,4,0.541
2997,Grandtheft,2014-06-10,Keep It 100,28r8mD037GEBPG5a65YdDQ,50,0.00598,0.623,214138,0.947,0.788,1,0.279,-3.347,1,0.25,164.029,4,0.457
2998,Shonlock,2014-03-18,Transformed,3pQTVW0MlDEVHaQhKNp6d1,44,0.00587,0.522,216160,0.922,0.0,4,0.445,-3.926,0,0.0973,76.497,4,0.344
2999,Yemi Alade,2014-10-02,Johnny,5ZtUYbUWhNYE0fi5lbIGIs,54,0.2,0.84,236013,0.842,6.68e-05,5,0.138,-2.641,0,0.232,125.105,4,0.875
3000,Set It Off,2014-10-14,Forever Stuck in Our Youth,5o2syhZcX09C5jWdIoGVD4,46,0.000821,0.473,193680,0.914,0.0,5,0.28,-3.902,1,0.0582,179.908,4,0.616
3001,Aloe Blacc,2014-01-01,Can You Do This,65DaM9LL4Zmoj04wcwbzzR,44,0.0102,0.579,175880,0.787,1.43e-05,7,0.0507,-6.536,0,0.0767,155.047,4,0.363
3002,The Front Bottoms,2014-06-17,Jim Bogart,1OSmJmnRaBLPWg5nCy3YaJ,44,0.141,0.274,197973,0.49,0.0,5,0.158,-6.546,1,0.0301,79.326,4,0.58
3003,McCafferty,2014-01-01,Blue Eyes Like the Devils Water,1YsqCyZdwBX2PriZAP1T88,46,0.524,0.49,234685,0.859,0.0,4,0.4,-8.917,1,0.363,152.184,4,0.588
3004,Leandro Ríos,2014-10-07,Debajo del Sombrero,6hhgwiJS5cRSeCZXKefPc9,53,0.439,0.655,184893,0.65,0.0,3,0.0605,-4.513,1,0.0432,170.18,3,0.864
3005,Jamie's Elsewhere,2014-04-08,The Illusionist (feat. Tyler Carter),6ypjgguOC0U03G9xuHzuSh,47,0.000129,0.506,198593,0.948,0.0,1,0.421,-3.631,1,0.0551,101.529,4,0.439
3006,Elevation Worship,2014-11-25,The King Is Among Us,0fjlUXYx6SwvegfEjV4Gz6,46,0.392,0.474,545471,0.506,2.09e-06,9,0.104,-8.722,0,0.0371,77.834,4,0.167
3007,Tony Bennett,2014-09-23,It Don't Mean A Thing (If It Ain't Got That Swing),1GERVZcph8qx09OR7Wo1UV,52,0.816,0.544,142132,0.779,0.0174,5,0.564,-6.014,0,0.0619,117.193,4,0.875
3008,Us The Duo,2014-05-06,Make You Mine,1ZWFt1f25IDDHsyx2rlcSV,48,0.0507,0.596,216240,0.589,4.82e-06,5,0.111,-6.339,1,0.0314,142.824,4,0.496
3009,Nyan Cat,2014-11-11,Nyan Cat Theme,5NF2n5zIR3t2P6p44ieyI8,45,0.00737,0.625,226000,0.745,0.561,1,0.09,-5.343,0,0.0717,142.114,4,0.893
3010,Ice-T,2014-04-19,Colors - 2014 Remaster,7CMww2nlc2THVjJeLOYBrk,46,0.0902,0.847,266027,0.92,1.33e-05,10,0.126,-7.261,0,0.287,93.532,4,0.519
3011,Conjunto Primavera,2014-01-01,Morir De Amor,78azd75jNthsj03uhS5JvF,50,0.0571,0.745,181867,0.624,0.00143,2,0.214,-7.07,1,0.0266,122.06,4,0.579
3012,Omarion,2014-12-02,Show Me (feat. Jeremih),7Fj8XxQUekUiPfgwX8hIIW,49,0.4,0.632,234990,0.284,1.39e-06,6,0.138,-15.34,1,0.124,100.003,4,0.17
3013,EDX,2014-07-14,Breathin' - Radio Mix,3mQ4QRCz4qaS1OwJ5J165M,48,0.0453,0.689,173067,0.829,0.000154,8,0.181,-6.324,1,0.0494,119.041,4,0.139
3014,Gwen Stefani,2014-10-20,Baby Don't Lie,5t54WbqXtMwT5yF1nQSuKz,52,0.0118,0.688,202533,0.551,0.226,10,0.102,-5.49,0,0.0315,99.964,4,0.274
3015,alt-J,2014-09-22,Choice Kingdom,2N7jeqGCdaPeXHuudTBO73,45,0.871,0.446,257498,0.177,0.426,2,0.281,-19.427,1,0.035,124.026,4,0.118
3016,Lyrica Anderson,2014-08-01,Feenin,4BuSbh35Y8rYKzlhw70Adv,45,0.027,0.778,211000,0.55,0.0,2,0.0742,-8.109,1,0.0632,119.996,4,0.363
3017,The Edgar Winter Group,2014-10-24,Free Ride,52MmMUuyjO64Y1EiF7Y8KH,46,0.321,0.688,188880,0.739,0.011,9,0.174,-9.526,1,0.0744,124.065,4,0.77
3018,$uicideBoy$,2014-09-24,Prince Tulip,56jPcT3UoRVC1jVJlVdeoU,47,0.725,0.554,139520,0.462,0.356,6,0.0854,-10.982,1,0.147,74.16,4,0.212
3019,rei brown,2014-02-28,Landing On Mars,6vLNSXMZ08nlGMgcQ17cib,49,0.755,0.409,202167,0.357,0.0513,4,0.147,-9.525,0,0.0334,62.651,4,0.176
3020,Meek Mill,2014-10-27,Ooh Kill Em,0z5jiuz3oC84uqta6qwq02,46,0.015,0.755,138186,0.717,0.0,7,0.114,-7.61,0,0.286,134.169,4,0.382
3021,Mick Jenkins,2014-08-12,Healer,1h73Ks1f5oFm4Q9RGJEcDs,47,0.371,0.536,255067,0.406,0.0,9,0.113,-11.596,1,0.129,119.923,4,0.0887
3022,Neon Trees,2014-01-01,Teenager In Love,4CM00vRilanLnW0FZNVUdQ,44,0.00259,0.493,197680,0.836,0.0,0,0.221,-3.772,1,0.0597,174.949,4,0.794
3023,BTS,2014,Iine!Pt.2 - Ano Bashode -,5ajpyr32JgFtvW0nzvgva4,51,0.478,0.684,235467,0.717,0.0,11,0.367,-5.765,0,0.151,95.039,4,0.861
3024,Run The Jewels,2014-10-24,Early,7vVBrSGcMp0gfky9dKCkiE,47,0.0195,0.702,224067,0.545,0.0,9,0.282,-8.491,1,0.0707,120.008,4,0.302
3025,nanobii,2014-02-12,Rainbow Road,1wsUKcolavN2rSXM0lwWid,50,0.00163,0.379,173811,0.783,0.833,10,0.198,-4.539,1,0.0905,170.094,4,0.252
3026,Jenny Lewis,2014-07-25,The Voyager,2jOBv78VYIGrvvmmSTTdkl,47,0.53,0.354,210707,0.356,1.82e-06,7,0.265,-6.654,1,0.0273,136.436,4,0.15
3027,Manic Focus,2014-10-28,Life Goes on (feat. GRiZ),3qjv2VsVt5aEE7E7Y3qPQZ,45,0.0302,0.682,307480,0.591,0.0542,6,0.0939,-9.306,1,0.0388,91.979,4,0.66
3028,Red Rocks Worship,2014-12-26,All I Want,5VEhAEgjhqsdswg3b2rdvE,46,0.391,0.216,346080,0.384,0.0,11,0.116,-11.187,1,0.0287,82.578,4,0.236
3029,Klangkarussell,2014-07-28,Sonnentanz,6SDdaZBW69QFZUgpzyPK46,46,0.259,0.652,360069,0.339,0.918,5,0.0808,-11.144,0,0.166,119.869,4,0.176
3030,Justin Moore,2014-01-01,Home Sweet Home,1gHSBPekN3PzARL8q2fxhS,44,0.0198,0.416,232373,0.788,0.0,5,0.296,-4.768,1,0.0486,148.341,4,0.375
3031,Hans Zimmer,2014-11-18,Stay,1kxyJC76hYdv4aEptsDtGp,55,0.00612,0.156,412424,0.0476,0.906,5,0.125,-15.941,1,0.0427,93.125,4,0.0224
3032,NEEDTOBREATHE,2014-04-17,"More Heart, Less Attack",3JkqOeVknfXOZAi5leUAlp,45,0.273,0.698,303813,0.577,0.00232,5,0.202,-7.877,1,0.026,118.072,4,0.354
3033,FKA twigs,2014-08-12,Give Up,1sfWg3nmFuKU8q3q9QKw1N,43,0.032,0.665,257560,0.55,0.00183,9,0.185,-9.321,0,0.0498,110.024,4,0.471
3034,Saint Motel,2014-08-16,Ace in the Hole,4yZB0cywBNhhpNe9fnqgjz,46,0.584,0.46,226173,0.793,0.093,0,0.151,-6.665,1,0.0434,87.008,4,0.521
3035,Leoš Janáček,2014-01-13,String Quartet No. 1 'Kreutzer Sonata': String Quartet No. 1 'Kreutzer Sonata': I. Adagio. Con moto,5UUNrbwbYIkNshq22NNKrX,50,0.931,0.194,266733,0.101,0.714,11,0.221,-21.772,1,0.048,91.74,3,0.074
3036,Isaiah Rashad,2014-01-28,Soliloquy,00ogmsZiK6dB0QVUDBeehZ,46,0.0111,0.361,106463,0.793,0.0,0,0.223,-2.008,1,0.0507,76.082,4,0.314
3037,Wiz Khalifa,2014-08-19,No Gain,5FAHKmc3kplq3QV0sJxwxF,47,0.216,0.751,259627,0.758,0.0,0,0.168,-4.926,1,0.0758,120.038,4,0.316
3038,Kevin Gates,2014-12-15,Talk on Phones,2QumUDTKgRw0zf6rrUcrNv,44,0.0576,0.828,174749,0.502,0.0,4,0.191,-8.016,0,0.287,133.067,4,0.487
3039,Peter Hollens,2014-10-27,Skyrim (Main Theme),41DmIcDqKKPPlBvM2Y4OB7,50,0.531,0.574,195653,0.789,0.273,11,0.137,-5.432,0,0.0507,100.526,3,0.382
3040,Smokie Norful,2014-08-05,I Need A Word,4RLL0qL4Tvoq4l5e8hV2FS,45,0.716,0.283,244133,0.482,0.0,10,0.195,-4.823,1,0.0343,85.929,3,0.274
3041,Weval,2014-11-24,Gimme Some,6170lJSBtiM5trzOtHtdD2,59,0.0456,0.632,308742,0.714,0.651,6,0.132,-13.228,0,0.0411,99.988,4,0.0641
3042,Home,2014-12-28,Above All,7ySSQhz1O7otIcgyOIdRUY,50,0.0205,0.825,226951,0.721,0.853,6,0.081,-7.979,1,0.0475,109.994,4,0.397
3043,Orange Caramel,2014-03-12,Catallena,5fWKr5p15BTazjflJ6HX5j,53,0.0325,0.69,193154,0.931,4.37e-05,4,0.199,-2.061,0,0.0298,126.983,4,0.957
3044,Sleeping At Last,2014-07-08,You Are Enough,1Wdj4wRDYS7aT4CoPS0mAH,48,0.707,0.593,180087,0.5,1.24e-05,1,0.0837,-8.532,1,0.029,117.996,4,0.465
3045,Jacquees,2014-03-25,Destiny's Child,20uYctRQi9MykqTU3CTr4x,46,0.0228,0.427,203233,0.412,0.0,1,0.16,-10.991,0,0.0388,114.255,4,0.0754
3046,Mali Music,2014-06-13,Beautiful,7tzWMecezO4TtpjyPqDTHr,46,0.5,0.586,208867,0.645,0.0,5,0.166,-7.734,1,0.0402,89.959,4,0.497
3047,Mystery Skulls,2014-10-27,Every Note,3Skr6zgjyzo5kI9RK4WXYv,47,0.43,0.708,308360,0.522,0.0171,6,0.105,-6.239,0,0.0236,95.022,4,0.336
3048,Flight Facilities,2014-10-24,Two Bodies,3WqifovLWUQICYOAad0aNP,47,0.483,0.778,368347,0.656,0.818,0,0.0825,-7.743,1,0.0867,119.006,4,0.428
3049,Hippie Sabotage,2014-09-16,In Your Eyes,3dv2bW0zE6fgj2DaYz6QXg,46,0.0277,0.632,228519,0.774,0.804,11,0.0952,-11.652,0,0.0362,139.0,4,0.475
3050,Starcadian,2014-09-26,Dance or Die,7k6a58ZGLCWG7dCpptHPbq,50,0.00116,0.594,230571,0.907,0.252,0,0.118,-3.159,0,0.336,140.096,4,0.833
3051,Vitamin String Quartet,2014-08-19,A Sky Full of Stars,25pt0oRs4Y8ZRXK6sdi8Pn,48,0.665,0.583,246200,0.176,0.0707,5,0.106,-9.511,1,0.0378,125.09,4,0.328
3052,Yung Lean,2014-10-23,Ghosttown,2YvyKtXIEpQoLYtuUNp7Lg,53,0.074,0.529,309880,0.529,5.52e-05,5,0.0921,-9.035,0,0.0808,126.762,4,0.145
3053,Jenny Lewis,2014-07-25,She's Not Me,388mKnPdjaZ6FCRvmRmGlH,45,0.00487,0.453,249520,0.771,0.00188,4,0.271,-6.341,1,0.0273,93.193,4,0.794
3054,Eden Project,2014,Jupiter,4O4BKESRT1i5w0AKNh8TOH,49,0.536,0.51,242860,0.525,1.16e-05,10,0.112,-7.62,0,0.0505,115.966,4,0.3
3055,$uicideBoy$,2014-10-30,Aphrodite {The Aquatic Ape Theory},2kWjv4LUU867eWhAMW512y,47,0.774,0.438,154357,0.323,0.000603,6,0.141,-11.914,1,0.106,139.223,4,0.0741
3056,The Harptones,2014-03-04,Life Is But a Dream,1EoBy4mqDVQjSrcsuqYUv7,44,0.739,0.243,163683,0.362,0.0,5,0.101,-10.583,1,0.0511,180.106,3,0.304
3057,David Bisbal,2014-10-27,Ave María,6xn3h3AVnXYflh1Y2fdXwI,46,0.122,0.735,212093,0.933,0.0,3,0.294,-4.546,1,0.0701,132.034,4,0.796
3058,Fox Stevenson,2014-03-04,Sandblast,2Tk7xzMFslWAoYS2e224Qv,51,0.0101,0.397,327429,0.767,7.23e-06,0,0.143,-3.586,0,0.0507,139.795,4,0.163
3059,Jonathan Goldman,2014-06-10,"Reiki Chants-""Sei-He-Ki""",39VniinfJDJ2xceW1rPgSe,50,0.915,0.152,368347,0.101,0.864,9,0.0827,-19.861,0,0.041,55.571,4,0.0366
3060,Kevin Gates,2014-03-18,Homicide,3gyzZU5FJSLNXjMPIuWBEX,44,0.0726,0.641,187455,0.737,0.0,10,0.12,-6.094,0,0.14,76.45,4,0.585
3061,Epic Score,2014-02-05,Strength to Believe,6aNpo6grTqx0bV9g7eF9B1,53,0.0998,0.317,124307,0.479,0.925,0,0.105,-7.924,1,0.0336,99.882,3,0.298
3062,Real Friends,2014-01-01,I Don't Love You Anymore,1dBAyvabnsaSIe5tTMiJA3,47,9.41e-05,0.412,205086,0.987,2.7e-06,1,0.303,-4.398,1,0.134,162.095,4,0.282
3063,Diplo,2014-07-29,Express Yourself (feat. Nicky Da B),7s5a2gLa9Ip1LDKeAaHJRr,47,0.0507,0.84,277546,0.939,1.42e-05,4,0.598,-3.052,0,0.233,107.976,4,0.355
3064,Hillsong Worship,2014-07-01,Broken Vessels (Amazing Grace) - Alternate Version/Live,0dfJKLrakdoie9POU3Ptbv,44,0.725,0.429,310576,0.265,0.0,7,0.104,-9.833,1,0.0293,141.012,4,0.22
3065,Carrie Underwood,2014-12-09,Remind Me - duet with Brad Paisley,10yIZv28DUZPHkdqJfzEZs,45,0.0533,0.484,253000,0.78,1.27e-06,5,0.507,-3.275,1,0.0312,140.758,4,0.311
3066,ODESZA,2014-09-08,For Us (feat. Briana Marela),1Bzt8ya4lki8tDYrMZxb5E,46,0.1,0.413,349091,0.557,0.105,9,0.218,-7.622,0,0.0346,110.028,4,0.0498
3067,K-Young,2014-02-11,Don't Ever Leave Me,3WrOJl4SkBlfWwFRXPhhBU,47,0.178,0.637,192626,0.397,0.0,10,0.091,-10.369,0,0.0758,119.878,4,0.303
3068,Josh Golden,2014-03-21,Pompeii,7M288uc13UNSvwOSPfuEAL,56,0.00839,0.557,173149,0.34,0.0,0,0.0899,-3.965,1,0.0293,110.086,4,0.0585
3069,Meek Mill,2014-10-27,Chiraq,0xeX14cDYPUduj2964zeWX,44,0.0345,0.74,263066,0.544,0.0,10,0.62,-9.345,0,0.42,146.085,4,0.501
3070,Truslow,2014-07-08,Doctor,1qzXn13hcfDCbE6jEatEHF,46,0.0456,0.619,224626,0.799,0.0,7,0.183,-4.457,1,0.0416,136.058,4,0.26
3071,Daniel Tiger’S Neighborhood,2014-03-05,Its Okay to Feel Sad,45EO7jEkQJw0cPOG4UiwpE,45,0.396,0.658,63000,0.614,0.0,3,0.312,-5.309,1,0.028,80.262,4,0.85
3072,Against Me!,2014-01-21,Transgender Dysphoria Blues,4RdpSi00jdvfRLZb3Q1WhB,46,0.000505,0.491,196400,0.937,0.127,4,0.206,-3.639,1,0.0948,104.833,4,0.496
3073,Boosie Badazz,2014-03-11,Show Da World (feat. Kiara),0mJEjVAQRpfMYOFeBvvmXy,43,0.0222,0.69,262902,0.67,0.0,1,0.101,-5.79,1,0.195,170.0,4,0.626
3074,Good Morning,2014-11-14,Wednesday,2jEYrTHUbYsh8XL3qC0ysR,47,0.325,0.579,143468,0.58,0.0206,6,0.106,-8.882,0,0.0246,76.029,4,0.734
3075,Dierks Bentley,2014-01-01,Pretty Girls,3ePPGjEegSWIEpt8qjx6ve,45,0.0145,0.574,218840,0.713,0.00466,1,0.201,-7.465,0,0.031,143.99,4,0.492
3076,alt-J,2014-09-22,Arrival In Nara,4BVm9zEoX4Z73LeFAab0PC,45,0.963,0.484,253418,0.0823,0.114,9,0.111,-20.53,0,0.0533,119.523,4,0.175
3077,Khruangbin,2014-10-13,Master of Life,3zUM8mxX7fMh3eSARfnazf,49,0.0867,0.547,181225,0.537,0.893,11,0.0979,-9.923,0,0.0321,84.959,4,0.709
3078,Neck Deep,2014-01-14,Candour,4hjNUSVutNw9UoXAmfVF69,48,0.0892,0.499,197076,0.685,4.98e-05,9,0.136,-6.781,0,0.0316,110.01,4,0.092
3079,Alex & Sierra,2014-10-06,Scarecrow,6Brmhk7BOshEQpEq8Fi9WB,49,0.0215,0.656,206467,0.8,1.96e-06,11,0.0801,-5.144,1,0.0569,119.966,4,0.515
3080,Random Forest,2014-11-28,Hibernation,2OuACwejkbRvb8vomGmak7,47,0.0296,0.421,306000,0.421,0.658,8,0.101,-14.209,1,0.0282,79.988,4,0.0953
3081,Ituana,2014-05-02,You Can't Always Get What You Want,31kL6SK7esUd0QRkrkjI8Q,54,0.308,0.721,246133,0.462,0.000172,0,0.0875,-9.954,1,0.0459,130.042,4,0.158
3082,The Used,2014-04-01,Cry,4ETWkOTOxrcUf7YV9lc0TI,48,0.00343,0.595,210133,0.919,0.000388,1,0.337,-5.109,0,0.0832,129.962,4,0.532
3083,Corey Taylor,2014-03-31,"Rainbow in the Dark (feat. Jason Christopher, Christian Martucci, Roy Mayorga, Satchel)",0J1eOZeDtvSavIs43oRSVF,52,0.000966,0.53,264453,0.975,0.00022,6,0.188,-3.914,0,0.0786,119.966,4,0.643
3084,Beartooth,2014-06-10,Keep Your American Dream,0JhOvpHCgX3lHe3h81BwGu,48,0.00316,0.46,210781,0.989,0.0,8,0.333,-2.503,1,0.141,85.055,4,0.525
3085,Slipknot,2014-10-15,If Rain Is What You Want,1JP26wqamuPK9rdwF126rQ,49,0.00976,0.62,380907,0.643,0.0231,7,0.15,-5.808,1,0.0348,124.974,4,0.108
3086,Tiësto,2014-06-13,Written In Reverse,3awfuEyFxNCnCAhklyu4kU,46,0.00446,0.473,268267,0.765,1.53e-06,1,0.072,-3.427,0,0.048,129.989,4,0.271
3087,T-Pain,2014,Freeze,2I1rr3kX0iMyorP5HOBRbL,48,0.018,0.717,218747,0.659,0.0,0,0.0943,-5.706,1,0.0726,119.991,4,0.536
3088,The Lawrence Arms,2014-01-28,The YMCA Down The Street From The Clinic,2eNGyCay6uoexlcw5pQ3lp,47,0.00382,0.367,229133,0.839,0.0703,9,0.701,-9.364,1,0.0388,104.65,4,0.556
3089,Hank Levy,2014-10-06,Whiplash,6lABOtUhsaBW1olzfu6e9C,54,0.39,0.753,115289,0.75,0.463,5,0.262,-4.665,1,0.0524,107.341,4,0.843
3090,The Word Alive,2014-01-01,Light House,0cICRgMJaTogLQPGbwifSC,49,0.000131,0.392,199787,0.938,0.0,1,0.43,-4.649,0,0.127,75.531,4,0.306
3091,Joe Pass,2014-08-12,Cloe,0cNc2tivyPqzgp13BSM7St,53,0.939,0.483,321952,0.186,0.873,7,0.115,-21.824,0,0.0409,150.87,4,0.498
3092,GOT7,2014-06-23,A,1dHGpyLRqLnBqyWzlfvyFh,53,0.00836,0.711,182613,0.869,0.0,7,0.11,-3.693,0,0.0443,102.965,4,0.256
3093,Luke Bryan,2014-08-12,Play It Again,6ssBjjX1NrlTkp7vP3zN5t,44,0.0913,0.505,226867,0.891,0.0,11,0.0727,-3.19,1,0.0683,143.974,4,0.573
3094,City Harbor,2014-01-01,Somebody Tell Them,4eYybN3lSMXXx7FXcE3WXO,46,0.0427,0.446,222773,0.795,0.0,10,0.375,-5.195,1,0.0428,74.953,4,0.249
3095,Trevor Hall,2014-06-17,Chapter Of The Forest,3eDYjWD8Axyj50BPtxq2R7,47,0.718,0.463,384834,0.265,0.0252,8,0.0996,-14.584,1,0.0358,103.89,4,0.175
3096,Jamie Berry,2014-03-29,Peeping Tom - Original Mix,77RFXda1NeUkBIor8iZYJG,54,0.382,0.72,210000,0.731,3.77e-06,1,0.147,-4.713,0,0.071,99.972,4,0.716
3097,Ed Sheeran,2014-08-12,Friends,06mv1npEiuJd706bVUDYXD,56,0.783,0.516,190539,0.158,1.32e-06,4,0.222,-14.433,1,0.0672,93.255,4,0.455
3098,Housefires,2014-09-09,Come to the River,3zB3huow4HmW2VQThBMXYB,47,0.524,0.327,560963,0.583,2.6e-05,7,0.524,-7.433,1,0.0357,139.542,4,0.217
3099,Jon Cozart,2014-06-23,After Ever After 2,0CFgKA3bsbWK1GS65WOtdX,47,0.882,0.435,330527,0.322,0.0,3,0.119,-13.226,1,0.12,100.044,4,0.424
3100,WALK THE MOON,2014-12-02,Come Under the Covers,1VUenyagcWmzExqqZi6BCJ,49,0.00726,0.382,231307,0.807,9.83e-05,9,0.0977,-4.955,1,0.0301,149.97,4,0.21
3101,Shintaro Sakamoto,2014-11-07,グッド・ラック,1prRgvsF1hNFw84SuUnCCZ,47,0.208,0.595,247307,0.658,6.81e-05,5,0.0944,-4.972,1,0.0233,98.931,4,0.714
3102,for KING & COUNTRY,2014-03-11,From the Inside Out,7dPt49KNoSjgiu9BD5RUsC,46,0.358,0.444,290934,0.545,0.000933,0,0.102,-6.782,1,0.0289,80.012,4,0.28
3103,State Champs,2014-11-17,Stay The Night,5IiViFIVssuYKSViifBM91,48,0.00265,0.313,212147,0.718,0.0,6,0.156,-5.612,1,0.049,132.057,4,0.408
3104,Wiz Khalifa,2014-08-19,Raw,65gS7AKz0JDHYOmIyfhZxr,47,0.00217,0.723,217880,0.603,0.0,7,0.244,-6.369,0,0.0359,135.978,4,0.232
3105,Sir Sly,2014-09-16,Too Far Gone,2HlIwDjHQR7drUcPRze7Vt,44,0.0713,0.492,206760,0.798,5.63e-05,9,0.351,-3.811,0,0.0407,158.012,4,0.518
3106,Le Castle Vania,2014-01-01,Shots Fired,30xcAlU1PqV0gFILqZ1A1P,44,1.74e-05,0.693,191397,0.792,0.787,10,0.113,-5.729,1,0.0321,120.013,4,0.553
3107,Unspoken,2014-04-01,Who You Are,2AMSWGnT7NCvOAPXxuRxIh,45,0.0416,0.521,204013,0.603,0.0,1,0.209,-4.968,1,0.0254,142.029,4,0.276
3108,Behemoth,2014-02-04,O Father O Satan O Sun!,5KzMpwYY3TPyZKQk9pgJ1k,49,0.000404,0.159,433440,0.928,3.51e-05,1,0.151,-4.116,1,0.0668,83.385,4,0.18
3109,Chester See,2014-04-23,Who Am I to Stand in Your Way,3uEFtV5fPIcDR6fIKeeBcS,51,0.697,0.425,289535,0.431,2.97e-05,1,0.103,-5.562,1,0.0284,148.021,3,0.271
3110,Marissa Nadler,2014-11-18,Leave the Light On - Demo,2nxBkZ02hsiU3SIowH4XQI,44,0.98,0.394,192999,0.194,0.0,5,0.106,-10.039,1,0.0349,119.55,4,0.185
3111,PUP,2014-04-08,Guilt Trip,05XbCw48hDny7KlixcwH7C,46,2.34e-05,0.273,200627,0.934,8.12e-05,8,0.0367,-3.561,1,0.078,175.265,3,0.484
3112,The Unicorns,2014-07-29,I Was Born (A Unicorn),6YOOsFMPWUG2gGZNVr1qYG,46,0.0117,0.556,165613,0.511,8.28e-05,4,0.0316,-7.848,1,0.122,144.548,4,0.735
3113,David Bowie,2014-11-18,All the Young Dudes,5VWok9kn4V7RJeKgQfeFMa,44,0.059,0.482,188800,0.704,1.11e-05,5,0.169,-10.434,1,0.032,75.28,4,0.662
3114,Jake Miller,2014-10-31,First Flight Home,1YLdFxaHy6XKxpZ0H36Ao3,44,0.0276,0.626,191520,0.739,0.0,7,0.106,-5.685,1,0.051,97.979,4,0.419
3115,Ed Sheeran,2014-06-23,She,3ICdPHubhqTJ4Lm9NEb2W3,52,0.811,0.573,244653,0.344,0.0,9,0.13,-10.91,1,0.0361,157.783,3,0.377
3116,Hans Zimmer,2014-11-18,Where We're Going,4mEQ5tCs1x6h3xJuBOUc4A,54,0.863,0.107,461269,0.0244,0.951,5,0.371,-23.512,1,0.0435,86.613,3,0.0266
3117,Dotan,2014-01-31,Home,6oC1XkMBkTwrvcz5UbQjsm,44,0.0708,0.756,268466,0.704,0.000103,4,0.0394,-8.93,0,0.0428,129.99,4,0.301
3118,PVRIS,2014-11-04,Fire,7BBkQ6VRl860bWchY1yXZe,49,0.00333,0.526,229093,0.818,0.0,4,0.192,-6.364,0,0.0488,138.028,4,0.258
