,Unnamed: 0,artist_name,release_date,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1358,1381,Daniel Caesar,2015-11-12,A Cappella,3XlzpaHje8MlpaGe8twgr7,57,0.862,0.191,88916,0.314,2.57e-06,9,0.171,-10.949,0,0.0347,70.03,5,0.121
1359,1382,David Guetta,2015-11-27,Bang My Head (feat. Sia & Fetty Wap),53Y0kdCa1CZ9gRqEuknfwy,65,0.0525,0.599,193333,0.869,0.00719,0,0.103,-3.697,1,0.0789,108.061,4,0.593
1360,1383,Rob Thomas,2015-08-21,Pieces,2LBhwMS0iYId8BWfNIiOuG,56,0.92,0.551,260840,0.289,0.00011,5,0.124,-9.83,1,0.0268,108.098,4,0.432
1361,1384,Jason Isbell,2015-07-17,24 Frames,3TWffuE2fuzzl1qC2W2V6j,54,0.156,0.568,193613,0.527,0.0,4,0.136,-10.206,0,0.0249,104.93,4,0.761
1362,1385,Jeremy Zucker,2015-12-06,'Bout It (feat. Daniel James & Benjamin O),0AIL1m3mlMi98wKOaJ7uoG,56,0.21,0.892,263359,0.619,0.0,10,0.0818,-5.728,1,0.0968,130.983,4,0.92
1363,1386,Deep Sleep,2015-01-22,Pure Brown Noise - Loopable with no fade,590RGsZ4nakW5zcijKeNdi,54,0.0,0.0,71398,2.01e-05,0.124,10,0.688,-17.502,0,0.0,0.0,0,0.0
1364,1387,The Chainsmokers,2015-10-30,New York City,4v1CvZazmdpxQLEt3sCeKH,59,0.0127,0.564,230667,0.639,0.0,4,0.133,-6.828,0,0.038,126.062,4,0.0624
1365,1388,Thomas Rhett,2015-01-01,Playing With Fire,5iRNlitNM1y6otuY7EIauj,53,0.0983,0.52,205400,0.761,0.0,11,0.306,-4.274,1,0.0321,149.967,3,0.392
1366,1389,Barrington Levy,2015-11-13,Murderer,4Qmbc7KFWkKvxBz5KjcA6g,61,0.0785,0.866,233160,0.548,0.272,0,0.0794,-10.064,1,0.261,142.752,4,0.579
1367,1390,Jesse & Joy,2015-12-04,Dueles,1iRvhKiXRElIH2Uf4gd95P,72,0.277,0.531,247640,0.834,0.0,2,0.131,-3.944,1,0.052,142.026,4,0.526
1368,1391,SHINee,2015-05-18,View,46E1ic6n099e76t5J1TbHn,62,0.04,0.728,190821,0.801,0.0,6,0.0415,-4.428,0,0.0439,123.953,4,0.656
1369,1392,The Arcadian Wild,2015-08-26,Hers,2Xt4sHDXLJlOYsPL2oV1RN,59,0.971,0.302,161750,0.187,0.898,8,0.118,-18.961,1,0.0579,132.937,4,0.0873
1370,1393,Nipsey Hussle,2015-01-01,Where Yo Money at? (feat. Pacman),1w8Lbj8wiNJdOPG5azhrnV,54,0.158,0.787,207870,0.588,0.0,5,0.112,-6.328,1,0.343,96.998,4,0.131
1371,1394,Grupo Innovacion,2015-02-20,Manana Que Ya No Este,2xzZpzck6G0WOd3oLrQAAt,55,0.368,0.553,204053,0.528,1.6e-06,10,0.151,-8.836,1,0.0433,162.417,3,0.803
1372,1395,BTS,2015-04-29,Boyz with Fun,1pePqg6hTMeaTZNNECqT03,61,0.0808,0.704,244156,0.959,0.0,1,0.383,-2.607,0,0.192,116.024,4,0.751
1373,1396,Bomba Estéreo,2015-06-02,Soy Yo,4Egb5xP6cniUx0kgZd5zLB,63,0.04,0.888,159800,0.581,0.000221,11,0.0788,-7.631,0,0.172,117.039,4,0.798
1374,1397,Farruko,2015-10-23,Obsesionado,5Jt4zdXTd9y1zxihiNYQI1,64,0.0506,0.696,211813,0.876,0.0,11,0.0687,-4.104,0,0.0801,169.027,4,0.669
1375,1398,Big Gigantic,2015-08-12,Good Times Roll,68iIALIAQ03juj9BZpafox,55,0.0225,0.638,243519,0.891,0.00142,1,0.947,-4.764,1,0.108,99.979,4,0.525
1376,1399,Mac Miller,2015-09-18,When in Rome,4lIVN4LUJCmweoGJmk6hK9,55,0.0513,0.837,223120,0.699,0.0,10,0.262,-4.301,0,0.074,124.04,4,0.216
1377,1400,KB,2015-04-21,Crowns & Thorns (Oceans),5zioSNuMX0xHozAMkvhTGJ,54,0.266,0.762,291715,0.654,0.0,11,0.0973,-6.989,0,0.0606,130.096,4,0.193
1378,1401,Lil Uzi Vert,2015-12-18,Super Saiyan,2sO7QVPRKEPyY5RcG3N6Ic,54,0.187,0.855,146571,0.775,0.0,10,0.15,-3.856,0,0.392,128.067,4,0.37
1379,1402,Chris Young,2015-11-13,What If I Stay,0v2pLTGuWGYaDr3bHyHOnV,56,0.131,0.58,205560,0.653,4.65e-05,4,0.116,-6.051,1,0.0275,94.021,4,0.232
1380,1403,Nico & Vinz,2015-07-17,That's How You Know (feat. Kid Ink & Bebe Rexha),3icbmPGKTsKAa0IinkizCM,63,0.44,0.769,186443,0.437,0.0,1,0.116,-6.406,1,0.0363,103.921,4,0.737
1381,1404,Action Bronson,2015-03-23,Actin Crazy,3clX2NMmjaAHmBjeTSa9vV,57,0.197,0.5,239467,0.622,0.0,1,0.116,-7.282,1,0.619,165.503,4,0.252
1382,1406,Alina Baraz,2015-05-19,Maybe,1sP3WrXSr0g2A0VIKfn6Uu,55,0.196,0.611,216000,0.557,0.0,2,0.429,-7.813,0,0.17,120.071,4,0.201
1383,1407,Logic,2015-11-13,Paradise,0M2ZekrsEkru9Xp5rWnouQ,55,0.115,0.551,282173,0.747,0.0,7,0.0895,-7.911,1,0.254,88.937,4,0.205
1384,1408,Smallpools,2015-03-24,Killer Whales,0qnOjNW04qpcgXqD9dwru2,56,0.000303,0.416,222760,0.849,4.23e-05,8,0.185,-3.833,1,0.0503,144.844,4,0.677
1385,1409,weird inside,2015-05-22,just ask,299vmLW2iaQxe8y9HLWNiH,57,0.9,0.51,173846,0.213,0.0487,6,0.0978,-6.717,0,0.176,77.976,4,0.173
1386,1410,La Sonora Dinamita,2015-07-01,Mi Cucu,2cUKBUN66IsL9lc8PdISQY,53,0.142,0.743,234707,0.858,5.78e-06,7,0.311,-5.836,1,0.0369,104.815,4,0.917
1387,1412,Casting Crowns,2015-11-13,Good Good Father - Live,7nLL5UrsXYHVWv2DnXBtud,58,0.232,0.431,379213,0.42,0.0,8,0.188,-8.402,1,0.0361,147.636,3,0.17
1388,1413,BØRNS,2015-10-16,Dopamine,62ZXL1CWLJDiDWUZUhfLfU,56,0.0155,0.551,224373,0.813,5.82e-06,5,0.105,-4.25,1,0.0621,97.556,4,0.568
1389,1414,Cali Y El Dandee,2015-09-24,Por Fin Te Encontré,2DAULesb1U4Qz4FSTZpEUJ,71,0.0486,0.643,250837,0.829,0.0,11,0.173,-3.657,1,0.232,180.016,4,0.825
1390,1415,Kaskade,2015-09-25,Us,6RXdg3NwyLU5pHUwkZq6VA,56,0.00896,0.643,195333,0.87,3.66e-05,11,0.0584,-5.035,1,0.0567,124.961,4,0.193
1391,1416,Keith Ape,2015-07-27,"IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)",0gpFiquPvir7e3RrM4kii9,58,0.061,0.787,300000,0.743,0.0,1,0.294,-4.206,1,0.0642,102.076,4,0.454
1392,1417,Max Frost,2015-09-25,Die Young,7qKX7wI4RK7hMYwJg6zRDE,55,0.229,0.855,187853,0.395,0.00073,11,0.352,-8.84,0,0.0604,103.958,4,0.375
1393,1418,King Gizzard & The Lizard Wizard,2015-11-13,Sense,2oeqKWbVwK5Ly2vjwWJKHd,53,0.505,0.534,210653,0.6,0.316,5,0.188,-9.138,0,0.28,202.086,4,0.653
1394,1419,Khia,2015-05-05,"My Neck, My Back (Lick It)",5r29mFrurlVBbqJzjr2XW6,62,0.0296,0.859,222560,0.625,0.0,9,0.0537,-4.234,0,0.13,102.072,4,0.71
1395,1420,Shawn Mendes,2015-04-14,The Weight,3Mi8mCnvcBPdiPgmHYWEow,59,0.416,0.475,183467,0.496,0.0,10,0.0942,-6.948,1,0.0384,111.13,4,0.329
1396,1421,Brooks Jefferson,2015-03-13,Callin' Baton Rouge,7w8nryFVgPW4voepzRO3wW,56,0.447,0.458,157106,0.935,0.000356,2,0.232,-1.989,1,0.0595,107.207,4,0.667
1397,1422,Chance the Rapper,2015-10-27,Angels (feat. Saba),5TmgLf3eXrAAfNIk5bURJL,55,0.271,0.781,205385,0.705,0.0,5,0.363,-5.172,0,0.363,78.01,4,0.726
1398,1423,Juan Gabriel,2015-02-03,Querida,7osHjFGYUmIMB6eAiU9HDs,67,0.315,0.431,295280,0.589,0.0,0,0.0919,-5.284,1,0.0282,178.069,4,0.494
1399,1424,Rhiannon Bannenberg,2015-07-28,India's Lament,2I2mF5P9ZkkE1bU4AMhQ27,59,0.995,0.33,161750,0.0206,0.874,0,0.0578,-25.858,1,0.0492,64.419,3,0.288
1400,1425,Juan Gabriel,2015-02-03,Ya No Vivo Por Vivir,5mahfoOSoSDgkLRI5MMHj7,68,0.656,0.736,374107,0.561,0.00016,0,0.0921,-7.834,1,0.0256,109.969,4,0.475
1401,1426,Joey Pecoraro,2015-08-14,Your Eyes,70AvqwCfLnKMj3HvJDCXyW,58,0.798,0.756,127530,0.444,0.581,2,0.353,-5.533,1,0.132,92.574,4,0.347
1402,1427,Sara Bareilles,2015-11-06,You Matter To Me,2qBXnlzhVSBQ6VRS3KxrMg,57,0.912,0.246,250973,0.258,2.07e-05,5,0.105,-11.691,1,0.0307,94.946,3,0.295
1403,1428,LunchMoney Lewis,2015-02-05,Bills,7rlCeTnjn0plPZkVAcctPZ,62,0.274,0.699,204600,0.747,0.0,5,0.486,-3.453,1,0.0964,126.001,4,0.683
1404,1429,Passion,2015-04-28,Even So Come - Radio Version/Live,2yCf80rxfz3Dk7OCAnQvz1,54,0.0919,0.301,254373,0.762,0.0,7,0.0822,-3.392,1,0.0402,161.864,3,0.223
1405,1430,2 Chainz,2015-08-14,El Chapo Jr,2wY8ZIMBATERhRezsdfqDl,54,0.059,0.939,188067,0.689,0.0,0,0.0895,-5.121,1,0.0877,137.05,4,0.502
1406,1431,Nipsey Hussle,2015-01-01,Status Symbol (feat. Buddy),2R4Wu78qZg9XcLLvMj5IAo,54,0.0989,0.526,324852,0.722,0.0,5,0.31,-8.379,0,0.528,92.077,4,0.505
1407,1432,Two Steps from Hell,2015-04-28,Victory,2F9xBxKbx2M0pbgtSu8fLf,65,0.00904,0.503,320467,0.917,0.323,10,0.163,-6.112,1,0.0638,120.003,4,0.27
1408,1433,Halsey,2015-08-28,I Walk The Line,36dfGEKTGHxLmdNIYr0VTi,58,0.0556,0.5,165213,0.633,0.0,9,0.311,-6.251,0,0.0414,119.901,4,0.195
1409,1434,$uicideBoy$,2015-09-21,T.R.U. (Totally Rotten Underground),0LLeuNBWPOg3XA73yab3PT,56,0.0397,0.694,127524,0.711,0.0,8,0.112,-5.525,1,0.221,138.049,3,0.283
1410,1435,Kali Uchis,2015-02-04,Lottery,4atsB8EjUKY1kWg8KVag9h,55,0.112,0.737,206526,0.538,0.0,2,0.215,-5.821,1,0.0482,95.03,4,0.466
1411,1436,Jesse & Joy,2015-12-04,Me Soltaste,02yD6Wmpx5kLAoXLQOnuEb,70,0.786,0.4,229933,0.398,3.47e-06,10,0.333,-6.038,0,0.0385,111.661,4,0.16
1412,1437,The Story So Far,2015-05-18,Nerve,1DlT3Udf11689ezYr6R8aA,55,0.00131,0.514,188200,0.971,0.000548,8,0.281,-2.633,1,0.0696,108.008,4,0.482
1413,1438,Fall Out Boy,2015-01-20,American Beauty/American Psycho,3D4Xkcir5YEhk8Xidkd1dL,58,0.0067,0.501,195947,0.932,0.0,2,0.174,-2.374,1,0.197,151.116,4,0.716
1414,1439,Oliver Riot,2015-11-04,Hallucinate,0qnSjipvB268SHMbNSxZ7y,58,0.683,0.529,206711,0.298,0.503,7,0.0804,-13.896,1,0.0397,82.041,4,0.0966
1415,1440,Mac Miller,2015-09-18,Jump,7uhniEFBcLsYD4W92E0Nx2,55,0.0597,0.649,279733,0.783,0.0,5,0.735,-7.187,0,0.0734,132.986,4,0.298
1416,1441,Miguel,2015-06-26,coffee,6vMpPxLV0F5Diwcs6awI1Z,56,0.00558,0.556,286573,0.618,0.000351,10,0.153,-7.471,0,0.0463,80.985,4,0.121
1417,1442,Five Finger Death Punch,2015-09-04,Ain't My Last Dance,0ew4o2n7I9OCF3LCqVuSKx,53,3.89e-05,0.485,209008,0.985,0.0,1,0.171,-3.455,0,0.0705,140.031,4,0.562
1418,1443,Fidel Rueda,2015-12-11,Como No Queriendo,13C7afV2SBHsR583SEktoP,59,0.522,0.608,219938,0.623,0.0,3,0.128,-3.587,1,0.0298,156.008,3,0.902
1419,1444,Kacey Musgraves,2015-06-23,Family Is Family,5IXXpT9Ypyqjl6qkuuekLc,54,0.689,0.732,152453,0.415,0.0,5,0.242,-7.53,1,0.032,111.947,4,0.821
1420,1445,Daniel Caesar,2015-11-12,Little Rowboat,7fOwfp4u4UD9REy0SOXIGO,57,0.774,0.596,225254,0.191,2.9e-06,2,0.0622,-12.623,0,0.0326,75.786,4,0.374
1421,1446,Kacey Musgraves,2015-06-23,Somebody To Love,3EFbnBUr70peMlk8g5XzT3,54,0.904,0.509,193026,0.298,1.36e-06,10,0.219,-8.888,1,0.0287,89.947,4,0.305
1422,1447,Panteon Rococo,2015-10-16,La Dosis Perfecta,7IgC0NgE7WFerGSGtimXYA,68,0.0464,0.674,255507,0.771,3.23e-05,0,0.0362,-5.943,0,0.0316,155.3,4,0.966
1423,1448,Future,2015-07-17,Freak Hoe,7unZ7zDyrTs2L7167dqm2Y,54,0.0568,0.773,174733,0.605,0.0469,6,0.232,-6.951,0,0.136,168.025,4,0.266
1424,1449,Like Moths To Flames,2015-04-06,Bury Your Pain,1JhNaEvVubRXy3wnOv10Ic,55,0.00379,0.524,220202,0.997,0.0,6,0.241,-1.394,1,0.107,129.965,4,0.371
1425,1450,Vicetone,2015-06-30,Nothing Stopping Me (feat. Kat Nestel),5BuiZmp7H6hoUN5Fw2lUIp,62,0.139,0.601,223225,0.801,0.0,5,0.103,-2.425,1,0.0473,126.955,4,0.377
1426,1451,Troye Sivan,2015-12-04,HEAVEN,5VrgqxF4HM4NgCboCTbMnL,54,0.0751,0.518,261114,0.725,2.39e-05,8,0.09,-7.492,1,0.129,144.032,4,0.328
1427,1452,One Direction,2015-10-22,Home,0uZzdkuzJEjFzaRR2HQ5mj,61,0.0115,0.42,194907,0.867,0.0,9,0.0851,-5.397,1,0.0859,78.814,4,0.628
1428,1453,Disturbed,2015-08-21,The Light,1MTELuKDa4b8VOHF97ffuY,58,0.00456,0.512,256853,0.968,1.24e-06,6,0.115,-3.874,1,0.0658,160.102,4,0.646
1429,1454,Chief Keef,2015-03-25,Earned It,5aSTOtjXKNN45eXbHUYsCM,54,0.553,0.853,315912,0.401,0.0,1,0.169,-14.962,1,0.401,132.096,4,0.803
1430,1455,All Time Low,2015-04-03,Something's Gotta Give,6OPoF9qiuV2dNfJ44w3X4M,58,0.0101,0.496,189418,0.913,0.0,4,0.118,-3.286,1,0.0448,165.981,4,0.675
1431,1456,G-Eazy,2015-12-04,Of All Things,26jrY21NkSefFPxpndtu4z,56,0.213,0.74,213560,0.483,0.0,9,0.197,-10.664,1,0.331,96.976,4,0.589
1432,1457,Falling In Reverse,2015-02-24,Just Like You,1wQPcfKUzpzrf6gcVqQh04,55,0.00221,0.555,212612,0.97,0.0,2,0.122,-2.036,1,0.0787,112.564,4,0.677
1433,1458,Death Cab for Cutie,2015-03-27,Black Sun,59FC22eN2Syt9bbv2d6393,55,0.17,0.608,289160,0.642,0.0667,2,0.166,-7.978,1,0.0251,87.703,4,0.608
1434,1460,for KING & COUNTRY,2015-10-22,O God Forgive Us,2dBpNhfNCT1XkBRAOdam5J,54,0.587,0.464,205387,0.225,5.64e-06,0,0.116,-9.155,1,0.0403,84.677,4,0.214
1435,1461,Sia,2015-05-12,California Dreamin',1QzIPFcpaapCryW5wRsgU4,63,0.275,0.291,216147,0.635,2.69e-05,4,0.334,-6.846,0,0.0371,111.852,4,0.294
1436,1462,Stevie Stone,2015-06-30,Get Fucked Up,4xB1dkCcukBOG3X4v6vXuB,54,0.194,0.781,183093,0.731,0.0,2,0.107,-5.87,0,0.0391,85.202,4,0.356
1437,1463,Hebe Tien,2015-07-10,小幸運,1ZeVIrCWzEmsJexkrgvjFv,65,0.75,0.519,265522,0.412,0.0,0,0.101,-8.584,1,0.0365,157.916,4,0.506
1438,1464,Imagine Dragons,2015-10-30,Polaroid,6Ng999MKVY9ikd8FtGaNnz,56,0.514,0.424,230013,0.603,1.84e-06,1,0.238,-6.832,1,0.0495,155.319,4,0.258
1439,1465,COIN,2015-06-05,Run,6szw2Y2ywtth0oc7ODN3Tz,55,0.00151,0.497,206467,0.882,7.11e-06,8,0.139,-5.621,1,0.0412,76.481,4,0.922
1440,1466,Kehlani,2015-04-28,Niggas,1gHtbcRP4tz1O1NsxPpBea,55,0.041,0.455,174765,0.688,0.0,8,0.354,-4.747,1,0.113,148.038,4,0.413
1441,1467,MandoPony,2015-07-13,Survive the Night,4FQx5prSBUJSi6mt9XRwbv,57,0.0182,0.684,348661,0.577,0.0,3,0.0849,-10.193,0,0.0272,110.993,4,0.246
1442,1468,Fox Academy,2015-01-06,Lavender Blood,0lX13P1uH2Hn6R9iavXWxJ,56,0.987,0.358,158786,0.161,0.0315,1,0.11,-16.848,1,0.0368,83.351,4,0.204
1443,1469,Future,2015-07-17,Kno The Meaning,2depzNvnAgMFKYnm3moXIc,55,0.207,0.875,225213,0.381,4.87e-06,5,0.104,-7.176,0,0.379,100.014,4,0.318
1444,1470,Koe Wetzel,2015-01-05,Wine Glass,09xjHXcaES9oei36G0KzcD,52,0.14,0.465,272674,0.694,0.0,1,0.501,-7.214,1,0.0436,124.793,4,0.468
1445,1471,4Minute,2015-02-09,Crazy,7ehFSpcDs3PBExiLPwXQP9,63,0.00589,0.54,192400,0.929,4.01e-06,7,0.424,-2.646,1,0.278,176.023,4,0.624
1446,1472,Selena Gomez,2015-10-09,Nobody,1JvGjHoDwbekZ9lNVzH0GH,55,0.307,0.575,217440,0.453,0.0,3,0.0844,-6.824,1,0.0348,130.953,4,0.0679
1447,1473,Mat Kearney,2015-08-21,Air I Breathe,11sV5RZfZ4FEKz0TeFnvN6,53,0.417,0.507,219587,0.747,0.0,9,0.12,-6.28,1,0.0341,159.98,4,0.44
1448,1474,Imagine Dragons,2015-10-30,Release,3ubpkIvw8SDchaRPEKIQPS,55,0.86,0.379,148200,0.396,1.21e-05,2,0.118,-11.247,0,0.0292,138.36,5,0.407
1449,1475,One Direction,2015-11-13,Walking in the Wind,1ZycJRpLOazlLcoFGxGROO,60,0.0829,0.687,202640,0.447,0.0,8,0.0878,-6.586,1,0.0486,114.578,4,0.501
1450,1476,Shaun Taylor McManus,2015-03-23,Manga,5m4XJ50qcGUHK5CVnZ6Ru4,59,0.993,0.37,153948,0.16,0.952,6,0.141,-17.795,1,0.0464,82.214,4,0.347
1451,1477,Zac Brown Band,2015-04-28,Heavy Is the Head,5rpjEBQVAVKDDIPa5dI37A,55,0.000375,0.403,239747,0.932,0.00153,8,0.0898,-3.205,1,0.0548,171.048,4,0.716
1452,1478,Ethereal,2015-09-16,Beef,2ctl2YVjBnxDO3OMf1Haay,54,0.201,0.78,213333,0.759,0.0,7,0.276,-5.046,1,0.267,117.03,4,0.767
1453,1479,Enya,2015-11-20,Echoes in Rain,3WdBXPv7WUY9fZ6YyTpX6M,62,0.826,0.693,215453,0.396,0.803,9,0.0847,-9.428,1,0.0298,93.875,4,0.499
1454,1480,Russ,2015-10-05,Someone to Drink With,0fyHfv7X0MRv6B2EfwmW5G,55,0.533,0.711,184999,0.5,0.000115,6,0.108,-10.167,0,0.0818,127.971,4,0.0361
1455,1481,Nipsey Hussle,2015-01-01,Overtime,2aQ7c8reAlk28ff0fJwN52,54,0.827,0.754,279914,0.572,5.04e-05,8,0.103,-7.336,1,0.376,158.012,4,0.398
1456,1482,Brantley Gilbert,2015-01-01,Stone Cold Sober,2gbJBL8vlG4j8XuTnmsXnq,53,0.0252,0.468,230573,0.821,6.26e-06,9,0.083,-5.606,1,0.0371,147.929,4,0.452
1457,1483,$uicideBoy$,2015-06-15,Sunshine,6UIebetubMSW1SB74VabKk,57,0.00879,0.804,116936,0.628,0.123,10,0.079,-4.563,1,0.0454,148.003,4,0.188
1458,1484,Shawn Mendes,2015-02-02,Show You,6E0U3OTvJwFvc8rmTqZiBK,63,0.0329,0.653,180120,0.674,0.0,2,0.347,-4.984,1,0.0471,165.943,4,0.776
1459,1485,Wage War,2015-11-27,Alive,19Ba4C1oVJfjxGFLiPEbsJ,56,4.12e-05,0.536,204587,0.988,0.0304,1,0.0602,-5.638,1,0.086,105.028,4,0.369
1460,1486,Alfredo Olivas,2015-01-20,Tus Lágrimas - Versión Mariachi,6DUBnfX0nZByQc2Ne4Qj4E,65,0.725,0.654,212680,0.394,0.0,3,0.0832,-7.11,1,0.0327,150.081,4,0.776
1461,1487,Los Primos De Durango,2015-06-15,Tal Vez,3XbcMdHPVspmLMJpb6nTda,59,0.265,0.79,155213,0.682,1.12e-06,9,0.283,-4.513,1,0.055,112.073,4,0.888
1462,1488,MARINA,2015-03-16,Froot,6fk13PEdduHc2HG6JX6imT,53,0.263,0.614,331324,0.812,1.14e-05,7,0.102,-5.849,0,0.0416,120.019,4,0.726
1463,1489,Wage War,2015-11-27,The River,2iLl6cs7VkHya8zEiEMEMD,55,1.8e-05,0.548,228120,0.951,0.151,8,0.0864,-6.331,1,0.0836,144.965,4,0.281
1464,1490,Like A Storm,2015-02-24,Love the Way You Hate Me,6h8TvDRaMTRfe2TIG6dqpH,56,0.00162,0.481,289177,0.818,0.000371,6,0.0841,-4.95,1,0.0403,160.012,4,0.098
1465,1491,Don Omar,2015-06-16,Guaya Guaya,79zvVrn65ksbiGQxrtV4I5,68,0.00614,0.792,193613,0.869,0.000397,7,0.103,-2.397,1,0.163,91.964,4,0.665
1466,1492,Disclosure,2015-09-25,Omen,4kuPeLqTPXDkPB2injreCw,61,0.0614,0.723,230250,0.678,0.0,8,0.372,-5.224,1,0.125,106.01,4,0.633
1467,1493,NxWorries,2015-12-04,Droogs,4isFUxQUxqEGUbwnYIV1se,57,0.0946,0.667,304907,0.652,0.0,7,0.203,-7.283,1,0.198,96.074,4,0.548
1468,1494,Lorn,2015,Acid Rain,7pM9cLbrgRGX1hHElTX92m,61,0.0165,0.395,172473,0.496,0.662,11,0.433,-7.513,0,0.0353,55.807,4,0.095
1469,1495,Red Shahan,2015-09-04,Men & Coyotes,1MmfngQYkwmkGA6WmbVcsD,53,0.308,0.531,320946,0.53,7.87e-06,1,0.0476,-7.007,1,0.0305,122.779,4,0.54
1470,1496,Alesso,2015-05-26,Cool,2ToIksTPpJ4csKPEOdUEyM,62,0.0365,0.537,221400,0.848,0.0,6,0.423,-2.431,0,0.0313,128.023,4,0.498
1471,1497,Galactic,2015-07-13,Into The Deep (feat. Macy Gray),1Zgy5BpiAKSAhnvWgOrwIz,54,0.0202,0.579,222853,0.567,1e-06,10,0.246,-6.288,1,0.0314,136.06,4,0.215
1472,1498,Timeflies,2015-09-18,Stuck With Me,6Ej6WtjqLbro72mF4Y1Xdb,59,0.693,0.578,172147,0.391,3.47e-06,0,0.11,-13.379,1,0.114,80.145,4,0.224
1473,1499,Abhi The Nomad,2015-10-14,Floors,5YHMaDiaGGYs5QyJ2CBDXJ,54,0.513,0.613,210341,0.857,0.00105,2,0.268,-7.003,1,0.0476,131.962,4,0.32
1474,1500,The Front Bottoms,2015-09-18,The Plan (Fuck Jobs),2UJ2JvrxU5Ue1y08o5TzqJ,54,0.00157,0.413,218133,0.87,1.47e-06,0,0.113,-4.885,1,0.0349,100.816,4,0.8
1475,1501,Tierra Cali,2015-02-10,Donde Quiera Que Estés,4lYHKPAAwwQlQF6anqMRH6,54,0.364,0.647,207807,0.579,0.0,7,0.118,-4.893,1,0.0304,96.924,4,0.57
1476,1502,EXID,2015-04-14,Up & Down,6BKOhvRPY54uvfqWwg7MKi,63,0.00189,0.714,189882,0.812,1.96e-06,7,0.229,-2.703,1,0.0351,112.018,4,0.377
1477,1503,NF,2015-03-31,Face It,3DJtOEjnHQemekvG3IYUfq,56,0.0278,0.643,219960,0.902,0.0,11,0.0986,-5.595,1,0.0456,130.019,4,0.485
1478,1504,"Chunk! No, Captain Chunk!",2015-01-01,The Other Line,3eoEriMHjKEpyNa2BFmdSm,56,8.2e-05,0.39,209693,0.942,0.502,1,0.224,-3.735,0,0.155,167.04,4,0.45
1479,1505,Los Morros Del Norte,2015-11-05,Chivo Tatemado,5OgEAGdYI7XXz6gGxfKaAP,54,0.27,0.714,113307,0.689,0.0,5,0.315,-6.101,1,0.196,139.58,3,0.97
1480,1506,Laberinto,2015-11-12,El Peor de Tus Antojos,2tjHrRYUbZIYux3hv4vHpg,55,0.387,0.773,198827,0.438,1.56e-06,10,0.0754,-7.3,1,0.0443,98.766,3,0.96
1481,1507,Brandi Carlile,2015-03-06,The Eye,0Plf9mewMoYkwEvncCjfxS,52,0.736,0.425,211674,0.258,0.0,6,0.0734,-9.324,1,0.036,162.761,4,0.311
1482,1508,Avicii,2015-10-02,For A Better Day,7kbTZWt7DnzIzbkyzFE1PW,67,0.0386,0.639,206067,0.843,0.0829,5,0.108,-3.393,1,0.0334,135.002,4,0.317
1483,1509,Nipsey Hussle,2015-01-01,That's How I Knew,71oKIKX8oUaPZQtKC5Wo0h,53,0.232,0.465,297831,0.745,1.05e-05,4,0.374,-7.354,0,0.235,82.855,4,0.387
1484,1510,for KING & COUNTRY,2015-10-22,It's Not Over Yet,6goM4VNCDajmBCqDNDarVe,54,0.015,0.575,218787,0.604,0.0,7,0.0725,-7.223,1,0.0452,74.974,4,0.517
1485,1511,George Ezra,2015-01-20,Leaving It Up to You,10vNGxYjg8OGwZilTKYRbk,52,0.594,0.609,216453,0.495,0.0,7,0.0905,-9.07,1,0.0374,90.033,4,0.374
1486,1512,Rain Sounds,2015-12-14,Autumn Rain,5fx09bPIoEiVlEpn3sc2SY,58,2.69e-06,0.0832,88649,0.00165,0.78,7,0.349,-19.851,1,0.156,78.754,4,0.0
1487,1513,HUNNY,2015-10-09,July,7utenMA93Ldpg9O5oC6AP4,54,0.0419,0.593,234503,0.779,0.0,8,0.312,-4.269,0,0.0429,124.539,4,0.443
1488,1514,Josh Garrels,2015-04-07,At the Table,0CuihK7fN0Cb0sFiXxByuC,54,0.616,0.529,289093,0.554,0.000263,7,0.118,-7.939,1,0.0301,93.967,4,0.285
1489,1515,CLOVES,2015-11-20,Don't Forget About Me,4gVZhkcsZcwQ4mU1gEeXEO,65,0.822,0.494,268854,0.243,0.00225,5,0.147,-9.083,0,0.0316,126.063,4,0.0722
1490,1517,City and Colour,2015-10-09,Lover Come Back,7G9yE2L2bXxqaQKVL2rKAr,56,0.0569,0.505,234699,0.647,0.0,3,0.299,-4.92,1,0.0292,137.616,4,0.452
1491,1518,Sufjan Stevens,2015-03-31,Fourth of July,4K3RZJ8sWPbv0IedcnEfw6,59,0.973,0.441,279316,0.104,0.354,6,0.119,-22.399,0,0.0459,120.266,4,0.156
1492,1519,Broken Bells,2015-09-25,It's That Talk Again,5C8Vwr9o1WtsoDVPFqPCob,59,0.0502,0.659,241333,0.758,8.79e-05,0,0.0822,-6.424,1,0.0448,122.945,4,0.562
1493,1521,Boyce Avenue,2015-04-28,We Can't Stop,6owKuyHxUqidcAA6fPKSyy,69,0.674,0.705,222146,0.347,0.0,2,0.12,-8.249,1,0.0301,80.057,4,0.36
1494,1522,Vundabar,2015-07-24,Alien Blues,6UjeFOCGYgMpBUtqKg1Je3,54,0.0768,0.464,156057,0.682,0.832,10,0.0856,-8.541,1,0.033,80.062,4,0.455
